simulation_time	physical_time	district_heating_grid.energy_sold_inside	district_heating_grid.energy_sold_outside	district_heating_grid.energy_bought_inside	district_heating_grid.energy_bought_outside	district_heating_grid.energy_erased_consumption	district_heating_grid.energy_erased_production	district_heating_grid.money_spent_inside	district_heating_grid.money_spent_outside	district_heating_grid.money_earned_inside	district_heating_grid.money_earned_outside	
7468	2018-11-08 04:00:00	1027.2319306912404	0	1027.2319306912404	0	0.0	1138.7680693087596	229.15903458449094	0	451.5296048798125	0	
7469	2018-11-08 05:00:00	1000.8926504171061	0	1000.8926504171061	0	0.0	1165.107349582894	223.28316190283735	0	439.95192270340704	0	
7470	2018-11-08 06:00:00	1041.64336155008	0	1041.64336155008	0	0.0	1124.35663844992	232.37399459879902	0	465.42154374401156	0	
7471	2018-11-08 07:00:00	920.482672289062	0	920.4826722890621	0	0.0	1245.517327710938	205.3449802631924	0	412.1642057325465	0	
7472	2018-11-08 08:00:00	799.3219830280439	0	799.3219830280439	0	0.0	1366.6780169719561	178.31596592758575	0	358.9068677210814	0	
7473	2018-11-08 09:00:00	630.750589273584	0	630.750589273584	0	0.0	1535.249410726416	140.71038076500267	0	284.8097017920866	0	
7474	2018-11-08 10:00:00	499.0541879029121	0	499.0541879029121	0	0.0	1666.945812097088	111.33101735673458	0	226.92129091005938	0	
7475	2018-11-08 11:00:00	414.768491025682	0	414.768491025682	0	0.0	1751.2315089743179	92.52822477544301	0	189.8727079455619	0	
7476	2018-11-08 12:00:00	335.7506502032789	0	335.7506502032789	0	0.0	1830.2493497967212	90.40156011013492	0	186.9788206295803	0	
7477	2018-11-08 13:00:00	293.6078017646639	0	293.6078017646639	0	0.0	1872.392198235336	79.05451061364357	0	162.0866973046846	0	
7478	2018-11-08 14:00:00	277.80423360018324	0	277.80423360018324	0	0.0	1888.1957663998169	74.7993670524593	0	152.75215105784872	0	
7479	2018-11-08 15:00:00	293.6078017646639	0	293.6078017646639	0	0.0	1872.392198235336	79.05451061364357	0	162.0866973046846	0	
7480	2018-11-08 16:00:00	362.0899304774133	0	362.0899304774133	0	0.0	1803.9100695225866	97.49346604544203	0	202.5363977076401	0	
7481	2018-11-08 17:00:00	420.036347080509	0	420.036347080509	0	0.0	1745.9636529194909	113.09565910311767	0	236.76306727937168	0	
7482	2018-11-08 18:00:00	477.9827636836045	0	477.9827636836045	0	0.0	1688.0172363163956	128.69785216079322	0	270.9897368511032	0	
7483	2018-11-08 19:00:00	525.3934681770465	0	525.3934681770465	0	0.0	1640.6065318229535	141.46328284434605	0	298.99337559161086	0	
7484	2018-11-08 20:00:00	541.1970363415269	0	541.1970363415269	0	0.0	1624.8029636584731	145.71842640553024	0	308.3279218384466	0	
7485	2018-11-08 21:00:00	557.0006045060076	0	557.0006045060074	0	0.0	1608.9993954939926	149.97356996671448	0	317.6624680852825	0	
7486	2018-11-08 22:00:00	620.21487716393	0	620.21487716393	0	0.0	1545.78512283607	166.99414421145153	0	355.00065307262605	0	
7487	2018-11-08 23:00:00	526.7856054826874	0	526.7856054826874	0	0.0	1639.2143945173125	141.83811870614187	0	311.1515415611958	0	
7488	2018-11-09 00:00:00	500.44632520855305	0	500.44632520855305	0	0.0	1665.553674791447	111.64158095141867	0	219.97596135170352	0	
7489	2018-11-09 01:00:00	474.1070449344187	0	474.1070449344187	0	0.0	1691.8929550655812	105.76570826976506	0	208.39827917529806	0	
7490	2018-11-09 02:00:00	458.303476769938	0	458.303476769938	0	0.0	1707.696523230062	102.24018466077288	0	201.45166986945478	0	
7491	2018-11-09 03:00:00	447.76776466028434	0	447.76776466028434	0	0.0	1718.2322353397158	99.88983558811145	0	196.82059699889263	0	
7492	2018-11-09 04:00:00	442.49990860545734	0	442.49990860545734	0	0.0	1723.5000913945428	98.7146610517807	0	194.5050605636115	0	
7493	2018-11-09 05:00:00	442.49990860545734	0	442.49990860545734	0	0.0	1723.5000913945428	98.7146610517807	0	194.5050605636115	0	
7494	2018-11-09 06:00:00	562.2684605608346	0	562.2684605608346	0	0.0	1603.7315394391653	125.43311179270327	0	254.70772813343245	0	
7495	2018-11-09 07:00:00	541.1970363415269	0	541.1970363415269	0	0.0	1624.8029636584731	120.73241364738033	0	245.445582392308	0	
7496	2018-11-09 08:00:00	711.160567401628	0	711.160567401628	0	0.0	1454.839432598372	158.64856240464758	0	312.5974187629471	0	
7497	2018-11-09 09:00:00	565.0527351721166	0	565.0527351721166	0	0.0	1600.9472648278834	126.05423898207147	0	240.81706901672084	0	
7498	2018-11-09 10:00:00	538.7134548979823	0	538.7134548979823	0	0.0	1627.2865451020177	120.17836630041784	0	229.23938684031535	0	
7499	2018-11-09 11:00:00	512.3741746238479	0	512.3741746238479	0	0.0	1653.625825376152	114.30249361876423	0	217.66170466390992	0	
7500	2018-11-09 12:00:00	464.96347013040594	0	464.96347013040594	0	0.0	1701.036529869594	125.19238032320071	0	285.97152254343735	0	
7501	2018-11-09 13:00:00	359.60634903386847	0	359.60634903386847	0	0.0	1806.3936509661316	96.82475658197234	0	223.7412142311982	0	
7502	2018-11-09 14:00:00	254.24922793733094	0	254.24922793733094	0	0.0	1911.750772062669	68.45713284074395	0	161.51090591895903	0	
7503	2018-11-09 15:00:00	201.5706673890622	0	201.57066738906218	0	0.0	1964.4293326109378	54.27332097012977	0	130.39575176283944	0	
7504	2018-11-09 16:00:00	201.5706673890622	0	201.57066738906218	0	0.0	1964.4293326109378	54.27332097012977	0	130.39575176283944	0	
7505	2018-11-09 17:00:00	363.4820677830543	0	363.4820677830543	0	0.0	1802.5179322169456	97.86830190723789	0	214.69456367722506	0	
7506	2018-11-09 18:00:00	246.1970972712221	0	246.1970972712221	0	0.0	1919.802902728778	66.28907993009082	0	134.08305856417704	0	
7507	2018-11-09 19:00:00	356.8220744225863	0	356.8220744225863	0	0.0	1809.1779255774136	96.07508485838058	0	199.4248822920281	0	
7508	2018-11-09 20:00:00	441.10777129981636	0	441.10777129981636	0	0.0	1724.8922287001838	118.7691838513633	0	249.20912894181947	0	
7509	2018-11-09 21:00:00	541.1970363415269	0	541.1970363415269	0	0.0	1624.8029636584731	145.71842640553024	0	308.3279218384466	0	
7510	2018-11-09 22:00:00	693.9648619315064	0	693.9648619315064	0	0.0	1472.0351380684936	186.8514808303114	0	398.5618688911935	0	
7511	2018-11-09 23:00:00	674.2855750178398	0	674.2855750178398	0	0.0	1491.7144249821602	181.55279194386156	0	398.27397319833074	0	
7512	2018-11-10 00:00:00	726.9641355661087	0	726.9641355661086	0	0.0	1439.0358644338914	162.17408601363974	0	319.5440280687904	0	
7513	2018-11-10 01:00:00	769.1069840047236	0	769.1069840047236	0	0.0	1396.8930159952765	171.57548230428552	0	338.06831955103905	0	
7514	2018-11-10 02:00:00	811.2498324433386	0	811.2498324433386	0	0.0	1354.7501675566614	180.97687859493135	0	356.5926110332878	0	
7515	2018-11-10 03:00:00	858.6605369367805	0	858.6605369367805	0	0.0	1307.3394630632195	191.55344942190783	0	377.43243895081764	0	
7516	2018-11-10 04:00:00	869.1962490464343	0	869.1962490464343	0	0.0	1296.8037509535657	193.9037984945693	0	382.06351182137985	0	
7517	2018-11-10 05:00:00	863.9283929916073	0	863.9283929916073	0	0.0	1302.0716070083927	192.72862395823853	0	379.7479753860987	0	
7518	2018-11-10 06:00:00	1041.64336155008	0	1041.64336155008	0	0.0	1124.35663844992	232.37399459879902	0	465.42154374401156	0	
7519	2018-11-10 07:00:00	1057.4469297145606	0	1057.4469297145606	0	0.0	1108.5530702854394	235.89951820779117	0	472.3681530498548	0	
7520	2018-11-10 08:00:00	1037.7676428008942	0	1037.7676428008942	0	0.0	1128.2323571991058	231.5093836571524	0	456.1606777503747	0	
7521	2018-11-10 09:00:00	554.5170230624627	0	554.5170230624626	0	0.0	1611.4829769375374	123.70388990940995	0	236.18599614615857	0	
7522	2018-11-10 10:00:00	227.9099476631966	0	227.9099476631966	0	0.0	1938.0900523368034	50.84306865690517	0	92.62273715873101	0	
7523	2018-11-10 11:00:00	60.494402505145985	0	60.494402505145985	0	0.0	2105.505597494854	13.495334852486861	0	24.197761002058396	0	
7524	2018-11-10 12:00:00	0.0	0	0	0	0	2166.0	0	0	0.0	0	
7525	2018-11-10 13:00:00	0.0	0	0	0	0	1116.6	0	0	0.0	0	
7526	2018-11-10 14:00:00	0.0	0	0	0	0	1116.6	0	0	0.0	0	
7527	2018-11-10 15:00:00	0.0	0	0	0	0	1116.6	0	0	0.0	0	
7528	2018-11-10 16:00:00	0.0	0	0	0	0	1116.6	0	0	0.0	0	
7529	2018-11-10 17:00:00	0.0	0	0	0	0	1116.6	0	0	0.0	0	
7530	2018-11-10 18:00:00	0.0	0	0	0	0	1116.6	0	0	0.0	0	
7531	2018-11-10 19:00:00	60.434263871598546	0	60.434263871598546	0	0.0	1056.1657361284015	20.205372907527465	0	30.217131935799273	0	
7532	2018-11-10 20:00:00	204.05424883260707	0	204.0542488326071	0	0.0	912.5457511673928	68.2227585296336	0	109.19093523928134	0	
7533	2018-11-10 21:00:00	367.35778653224025	0	367.3577865322402	0	0.0	865.8422134677598	118.155037666354	0	205.64791312325212	0	
7534	2018-11-10 22:00:00	499.0541879029121	0	499.0541879029121	0	0.0	967.345812097088	150.85975205510286	0	283.43579851355105	0	
7535	2018-11-10 23:00:00	431.96419649580366	0	431.96419649580366	0	0.0	1734.0358035041963	116.30725733903634	0	255.14426408018056	0	
7536	2018-11-11 00:00:00	516.2498933730337	0	516.2498933730337	0	0.0	1649.7501066269663	115.16710456041085	0	226.9225706575468	0	
7537	2018-11-11 01:00:00	653.2141507985323	0	653.2141507985323	0	0.0	1512.7858492014677	145.7216425050096	0	287.1265179748551	0	
7538	2018-11-11 02:00:00	711.160567401628	0	711.160567401628	0	0.0	1454.839432598372	158.64856240464758	0	312.5974187629471	0	
7539	2018-11-11 03:00:00	753.3034158402431	0	753.3034158402431	0	0.0	1412.6965841597569	168.0499586952934	0	331.12171024519586	0	
7540	2018-11-11 04:00:00	832.3212566626462	0	832.3212566626462	0	0.0	1333.6787433373538	185.67757674025424	0	365.8547567744122	0	
7541	2018-11-11 05:00:00	890.2676732657417	0	890.2676732657417	0	0.0	1275.7323267342583	198.60449663989215	0	391.32565756250415	0	
7542	2018-11-11 06:00:00	999.5005131114651	0	999.5005131114651	0	0.0	1166.4994868885349	222.97259830815324	0	446.8972522617629	0	
7543	2018-11-11 07:00:00	973.1612328373308	0	973.1612328373308	0	0.0	1192.8387671626692	217.09672562649968	0	435.31957008535744	0	
7544	2018-11-11 08:00:00	1016.6962185815868	0	1016.6962185815869	0	0.0	1149.303781418413	226.80868551182954	0	446.8985320092503	0	
7545	2018-11-11 09:00:00	612.4634396655584	0	612.4634396655584	0	0.0	1553.5365603344417	136.63080980904795	0	261.65689693425054	0	
7546	2018-11-11 10:00:00	343.8027808693878	0	343.8027808693878	0	0.0	1822.1972191306122	76.69690845618106	0	143.56453873491498	0	
7547	2018-11-11 11:00:00	127.356636852939	0	127.35663685293902	0	0.0	2038.6433631470609	28.411231268393415	0	50.9426547411756	0	
7548	2018-11-11 12:00:00	25.471327370587712	0	25.471327370587712	0	0.0	2140.528672629412	6.858207812800902	0	16.556362790882012	0	
7549	2018-11-11 13:00:00	0.0	0	0	0	0	2166.0	0	0	0.0	0	
7550	2018-11-11 14:00:00	0.0	0	0	0	0	1116.6	0	0	0.0	0	
7551	2018-11-11 15:00:00	0.0	0	0	0	0	1116.6	0	0	0.0	0	
7552	2018-11-11 16:00:00	0.0	0	0	0	0	1116.6	0	0	0.0	0	
7553	2018-11-11 17:00:00	0.0	0	0	0	0	1116.6	0	0	0.0	0	
7554	2018-11-11 18:00:00	16.671521068027133	0	16.671521068027133	0	0.0	1099.9284789319727	5.573895974490318	0	8.335760534013566	0	
7555	2018-11-11 19:00:00	93.77730600765295	0	93.77730600765295	0	0.0	1022.822693992347	31.35316485650815	0	46.88865300382648	0	
7556	2018-11-11 20:00:00	230.39352910674143	0	230.3935291067414	0	0.0	1002.8064708932586	74.10257004938202	0	124.74851231734114	0	
7557	2018-11-11 21:00:00	414.768491025682	0	414.768491025682	0	0.0	1051.631508974318	125.3809170089091	0	233.65155186375966	0	
7558	2018-11-11 22:00:00	535.9291802867001	0	535.9291802867001	0	0.0	1630.0708197133	144.30004521846882	0	305.2164064228348	0	
7559	2018-11-11 23:00:00	500.44632520855305	0	500.44632520855305	0	0.0	1665.553674791447	134.74621277083477	0	295.59396448313606	0	
7560	2018-11-12 00:00:00	568.9284539213024	0	568.9284539213024	0	0.0	1597.0715460786976	126.91884992371807	0	250.0779350103577	0	
7561	2018-11-12 01:00:00	616.3391584147442	0	616.3391584147444	0	0.0	1549.6608415852556	137.49542075069456	0	270.91776292788745	0	
7562	2018-11-12 02:00:00	674.2855750178398	0	674.2855750178398	0	0.0	1491.7144249821602	150.4223406503325	0	296.3886637159795	0	
7563	2018-11-12 03:00:00	705.8927113468011	0	705.8927113468011	0	0.0	1460.1072886531988	157.47338786831685	0	310.281882327666	0	
7564	2018-11-12 04:00:00	690.0891431823206	0	690.0891431823206	0	0.0	1475.9108568176794	153.94786425932472	0	303.3352730218228	0	
7565	2018-11-12 05:00:00	663.7498629081862	0	663.7498629081862	0	0.0	1502.250137091814	148.0719915776711	0	291.7575908454173	0	
7566	2018-11-12 06:00:00	778.2505588087363	0	778.2505588087363	0	0.0	1387.7494411912637	173.61526778226286	0	349.64472197995707	0	
7567	2018-11-12 07:00:00	778.2505588087363	0	778.2505588087363	0	0.0	1387.7494411912637	173.61526778226286	0	349.64472197995707	0	
7568	2018-11-12 08:00:00	958.7498019784911	0	958.7498019784911	0	0.0	1207.2501980215088	213.88176561219154	0	421.4276312211583	0	
7569	2018-11-12 09:00:00	775.7669773651917	0	775.7669773651917	0	0.0	1390.2330226348083	173.06122043530038	0	333.4385264279644	0	
7570	2018-11-12 10:00:00	680.9455683783078	0	680.9455683783078	0	0.0	1485.0544316216922	151.90807878134734	0	291.7588705929047	0	
7571	2018-11-12 11:00:00	575.5884472817704	0	575.5884472817704	0	0.0	1590.4115527182296	128.4045880547329	0	245.44814188728296	0	
7572	2018-11-12 12:00:00	470.2313261852329	0	470.2313261852329	0	0.0	1695.7686738147672	126.61076151026214	0	289.08303795904936	0	
7573	2018-11-12 13:00:00	385.9456293080028	0	385.9456293080028	0	0.0	1780.054370691997	103.91666251727943	0	239.29879130925798	0	
7574	2018-11-12 14:00:00	354.3384929790417	0	354.3384929790417	0	0.0	1811.6615070209582	95.40637539491095	0	220.6296988155863	0	
7575	2018-11-12 15:00:00	433.35633380144475	0	433.35633380144475	0	0.0	1732.6436661985554	116.68209320083221	0	267.30243004976563	0	
7576	2018-11-12 16:00:00	543.981310952809	0	543.981310952809	0	0.0	1622.018689047191	146.46809812912198	0	332.64425377761677	0	
7577	2018-11-12 17:00:00	690.0891431823206	0	690.0891431823206	0	0.0	1475.9108568176794	185.80793550504586	0	407.6085194451666	0	
7578	2018-11-12 18:00:00	551.7327484511809	0	551.7327484511809	0	0.0	1614.267251548819	148.55518877965315	0	314.55095266967066	0	
7579	2018-11-12 19:00:00	667.6255816573721	0	667.6255816573721	0	0.0	1498.374418342628	179.75957489500433	0	383.0042918131337	0	
7580	2018-11-12 20:00:00	725.5719982604676	0	725.5719982604676	0	0.0	1440.4280017395324	195.3617679526799	0	417.23096138486517	0	
7581	2018-11-12 21:00:00	730.8398543152945	0	730.8398543152945	0	0.0	1435.1601456847056	196.78014913974135	0	420.3424768004772	0	
7582	2018-11-12 22:00:00	699.2327179863332	0	699.2327179863332	0	0.0	1466.7672820136668	188.26986201737282	0	401.6733843068054	0	
7583	2018-11-12 23:00:00	521.5177494278605	0	521.5177494278605	0	0.0	1644.4822505721395	140.41973751908046	0	308.04002614558385	0	
7584	2018-11-13 00:00:00	489.9106130988993	0	489.9106130988994	0	0.0	1676.0893869011006	109.29123187875723	0	215.34488848114134	0	
7585	2018-11-13 01:00:00	468.83918887959175	0	468.83918887959175	0	0.0	1697.1608111204082	104.59053373343431	0	206.08274274001695	0	
7586	2018-11-13 02:00:00	489.9106130988993	0	489.9106130988994	0	0.0	1676.0893869011006	109.29123187875723	0	215.34488848114134	0	
7587	2018-11-13 03:00:00	553.1248857568219	0	553.1248857568219	0	0.0	1612.8751142431781	123.39332631472593	0	243.1313257045144	0	
7588	2018-11-13 04:00:00	553.1248857568219	0	553.1248857568219	0	0.0	1612.8751142431781	123.39332631472593	0	243.1313257045144	0	
7589	2018-11-13 05:00:00	532.0534615375144	0	532.0534615375144	0	0.0	1633.9465384624855	118.69262816940304	0	233.8691799633901	0	
7590	2018-11-13 06:00:00	662.3577256025451	0	662.3577256025451	0	0.0	1503.642274397455	147.761427982987	0	298.7029204037731	0	
7591	2018-11-13 07:00:00	646.5541574380644	0	646.5541574380645	0	0.0	1519.4458425619355	144.2359043739948	0	291.7563110979298	0	
7592	2018-11-13 08:00:00	790.178408224031	0	790.178408224031	0	0.0	1375.821591775969	176.2761804496084	0	347.33046529216347	0	
7593	2018-11-13 09:00:00	596.6598715010778	0	596.6598715010778	0	0.0	1569.3401284989222	133.10528620005576	0	254.7102876284073	0	
7594	2018-11-13 10:00:00	533.4455988431554	0	533.4455988431554	0	0.0	1632.5544011568445	119.00319176408712	0	226.92385040503427	0	
7595	2018-11-13 11:00:00	501.83846251419396	0	501.8384625141939	0	0.0	1664.161537485806	111.95214454610273	0	213.03063179334765	0	
7596	2018-11-13 12:00:00	480.76703829488656	0	480.76703829488656	0	0.0	1685.2329617051134	129.44752388438496	0	295.30606879027323	0	
7597	2018-11-13 13:00:00	475.49918224005967	0	475.49918224005967	0	0.0	1690.5008177599402	128.02914269732355	0	292.19455337466127	0	
7598	2018-11-13 14:00:00	507.10631856902097	0	507.1063185690209	0	0.0	1658.893681430979	136.53942981969206	0	310.86364586833304	0	
7599	2018-11-13 15:00:00	533.4455988431554	0	533.4455988431554	0	0.0	1632.5544011568445	143.63133575499918	0	326.42122294639285	0	
7600	2018-11-13 16:00:00	522.9098867335016	0	522.9098867335016	0	0.0	1643.0901132664985	140.79457338087633	0	320.1981921151689	0	
7601	2018-11-13 17:00:00	637.4105826340519	0	637.4105826340519	0	0.0	1528.589417365948	171.62412363443173	0	376.493365289047	0	
7602	2018-11-13 18:00:00	451.6434834094701	0	451.6434834094701	0	0.0	1714.35651659053	121.60594622548612	0	255.43215977304337	0	
7603	2018-11-13 19:00:00	451.6434834094701	0	451.6434834094701	0	0.0	1714.35651659053	121.60594622548612	0	255.43215977304337	0	
7604	2018-11-13 20:00:00	446.37562735464337	0	446.37562735464337	0	0.0	1719.6243726453567	120.18756503842476	0	252.3206443574315	0	
7605	2018-11-13 21:00:00	446.37562735464337	0	446.37562735464337	0	0.0	1719.6243726453567	120.18756503842476	0	252.3206443574315	0	
7606	2018-11-13 22:00:00	451.6434834094701	0	451.6434834094701	0	0.0	1714.35651659053	121.60594622548612	0	255.43215977304337	0	
7607	2018-11-13 23:00:00	326.60707539926614	0	326.60707539926614	0	0.0	1839.3929246007337	87.93963359780795	0	192.9139557679414	0	
7608	2018-11-14 00:00:00	326.60707539926614	0	326.60707539926614	0	0.0	1839.3929246007337	72.8608212525048	0	143.56325898742756	0	
7609	2018-11-14 01:00:00	321.33921934443936	0	321.33921934443936	0	0.0	1844.6607806555608	71.68564671617409	0	141.2477225521465	0	
7610	2018-11-14 02:00:00	321.33921934443936	0	321.33921934443936	0	0.0	1844.6607806555608	71.68564671617409	0	141.2477225521465	0	
7611	2018-11-14 03:00:00	326.60707539926614	0	326.60707539926614	0	0.0	1839.3929246007337	72.8608212525048	0	143.56325898742756	0	
7612	2018-11-14 04:00:00	337.14278750891987	0	337.1427875089198	0	0.0	1828.8572124910802	75.21117032516624	0	148.1943318579897	0	
7613	2018-11-14 05:00:00	352.94635567340055	0	352.94635567340055	0	0.0	1813.0536443265994	78.73669393415842	0	155.140941163833	0	
7614	2018-11-14 06:00:00	477.9827636836045	0	477.9827636836045	0	0.0	1688.0172363163956	106.63031921141167	0	217.65914516893497	0	
7615	2018-11-14 07:00:00	477.9827636836045	0	477.9827636836045	0	0.0	1688.0172363163956	106.63031921141167	0	217.65914516893497	0	
7616	2018-11-14 08:00:00	472.7149076287777	0	472.7149076287777	0	0.0	1693.2850923712222	105.45514467508099	0	215.34360873365392	0	
7617	2018-11-14 09:00:00	446.37562735464337	0	446.37562735464337	0	0.0	1719.6243726453567	99.57927199342737	0	203.76592655724846	0	
7618	2018-11-14 10:00:00	420.036347080509	0	420.036347080509	0	0.0	1745.9636529194909	93.70339931177375	0	192.18824438084303	0	
7619	2018-11-14 11:00:00	409.50063497085506	0	409.5006349708551	0	0.0	1756.4993650291449	91.35305023911226	0	187.55717151028077	0	
7620	2018-11-14 12:00:00	404.2327789160283	0	404.2327789160282	0	0.0	1761.767221083972	108.84051554193336	0	227.42852103253577	0	
7621	2018-11-14 13:00:00	367.35778653224025	0	367.3577865322402	0	0.0	1798.6422134677598	98.91184723250346	0	205.64791312325212	0	
7622	2018-11-14 14:00:00	341.01850625810584	0	341.01850625810584	0	0.0	1824.9814937418942	91.81994129719635	0	190.09033604519232	0	
7623	2018-11-14 15:00:00	356.8220744225863	0	356.8220744225863	0	0.0	1809.1779255774136	96.07508485838058	0	199.4248822920281	0	
7624	2018-11-14 16:00:00	362.0899304774133	0	362.0899304774133	0	0.0	1803.9100695225866	97.49346604544203	0	202.5363977076401	0	
7625	2018-11-14 17:00:00	367.35778653224025	0	367.3577865322402	0	0.0	1798.6422134677598	98.91184723250346	0	205.64791312325212	0	
7626	2018-11-14 18:00:00	393.6970668063746	0	393.69706680637466	0	0.0	1772.3029331936254	106.00375316781056	0	221.2054902013119	0	
7627	2018-11-14 19:00:00	462.1791955191238	0	462.1791955191238	0	0.0	1703.8208044808762	124.44270859960896	0	261.65519060426726	0	
7628	2018-11-14 20:00:00	514.8577560673925	0	514.8577560673925	0	0.0	1651.1422439326075	138.62652047022317	0	292.7703447603868	0	
7629	2018-11-14 21:00:00	504.32204395773886	0	504.32204395773886	0	0.0	1661.677956042261	135.78975809610034	0	286.54731392916295	0	
7630	2018-11-14 22:00:00	483.2506197384314	0	483.2506197384314	0	0.0	1682.7493802615686	130.11623334785466	0	274.10125226671516	0	
7631	2018-11-14 23:00:00	363.4820677830543	0	363.4820677830543	0	0.0	1802.5179322169456	97.86830190723789	0	214.69456367722506	0	
7632	2018-11-15 00:00:00	374.0177798927082	0	374.0177798927082	0	0.0	1791.9822201072918	83.43739207948134	0	164.4030869049574	0	
7633	2018-11-15 01:00:00	374.0177798927082	0	374.0177798927082	0	0.0	1791.9822201072918	83.43739207948134	0	164.4030869049574	0	
7634	2018-11-15 02:00:00	374.0177798927082	0	374.0177798927082	0	0.0	1791.9822201072918	83.43739207948134	0	164.4030869049574	0	
7635	2018-11-15 03:00:00	405.6249162216693	0	405.6249162216693	0	0.0	1760.3750837783307	90.48843929746567	0	178.29630551664388	0	
7636	2018-11-15 04:00:00	458.303476769938	0	458.303476769938	0	0.0	1707.696523230062	102.24018466077288	0	201.45166986945478	0	
7637	2018-11-15 05:00:00	479.37490098924565	0	479.37490098924565	0	0.0	1686.6250990107544	106.9408828060958	0	210.71381561057922	0	
7638	2018-11-15 06:00:00	688.6970058766794	0	688.6970058766794	0	0.0	1477.3029941233206	153.63730066464058	0	310.28060258017854	0	
7639	2018-11-15 07:00:00	783.5184148635633	0	783.5184148635633	0	0.0	1382.4815851364367	174.79044231859362	0	351.9602584152382	0	
7640	2018-11-15 08:00:00	720.3041422056408	0	720.3041422056408	0	0.0	1445.6958577943592	160.68834788262495	0	324.1738211918651	0	
7641	2018-11-15 09:00:00	588.6077408349688	0	588.6077408349688	0	0.0	1577.3922591650312	131.30898447435686	0	266.28541030983786	0	
7642	2018-11-15 10:00:00	493.7863318480852	0	493.7863318480852	0	0.0	1672.2136681519148	110.15584282040388	0	224.60575447477825	0	
7643	2018-11-15 11:00:00	451.6434834094701	0	451.6434834094701	0	0.0	1714.35651659053	100.75444652975806	0	206.0814629925295	0	
7644	2018-11-15 12:00:00	441.10777129981636	0	441.10777129981636	0	0.0	1724.8922287001838	118.7691838513633	0	249.20912894181947	0	
7645	2018-11-15 13:00:00	462.1791955191238	0	462.1791955191238	0	0.0	1703.8208044808762	124.44270859960896	0	261.65519060426726	0	
7646	2018-11-15 14:00:00	446.37562735464337	0	446.37562735464337	0	0.0	1719.6243726453567	120.18756503842476	0	252.3206443574315	0	
7647	2018-11-15 15:00:00	420.036347080509	0	420.036347080509	0	0.0	1745.9636529194909	113.09565910311767	0	236.76306727937168	0	
7648	2018-11-15 16:00:00	467.4470515739508	0	467.44705157395083	0	0.0	1698.5529484260492	125.8610897866704	0	264.7667060198793	0	
7649	2018-11-15 17:00:00	541.1970363415269	0	541.1970363415269	0	0.0	1624.8029636584731	145.71842640553024	0	308.3279218384466	0	
7650	2018-11-15 18:00:00	651.8220134928913	0	651.8220134928913	0	0.0	1514.1779865071087	175.50443133382004	0	373.6697455662978	0	
7651	2018-11-15 19:00:00	757.1791345894288	0	757.1791345894289	0	0.0	1408.820865410571	203.87205507504842	0	435.90005387853694	0	
7652	2018-11-15 20:00:00	830.929119357005	0	830.929119357005	0	0.0	1335.070880642995	223.7293916939083	0	479.46126969710434	0	
7653	2018-11-15 21:00:00	857.2683996311393	0	857.2683996311393	0	0.0	1308.7316003688607	230.82129762921534	0	495.0188467751641	0	
7654	2018-11-15 22:00:00	857.2683996311393	0	857.2683996311393	0	0.0	1308.7316003688607	230.82129762921534	0	495.0188467751641	0	
7655	2018-11-15 23:00:00	758.5712718950699	0	758.5712718950699	0	0.0	1407.42872810493	204.24689093684432	0	448.058219848122	0	
7656	2018-11-16 00:00:00	790.178408224031	0	790.178408224031	0	0.0	1375.821591775969	176.2761804496084	0	347.33046529216347	0	
7657	2018-11-16 01:00:00	827.0534006078192	0	827.0534006078192	0	0.0	1338.9465993921808	184.50240220392345	0	363.539220339131	0	
7658	2018-11-16 02:00:00	890.2676732657417	0	890.2676732657417	0	0.0	1275.7323267342583	198.60449663989215	0	391.32565756250415	0	
7659	2018-11-16 03:00:00	953.4819459236643	0	953.4819459236642	0	0.0	1212.5180540763358	212.70659107586084	0	419.1120947858773	0	
7660	2018-11-16 04:00:00	969.2855140881449	0	969.2855140881449	0	0.0	1196.7144859118553	216.232114684853	0	426.05870409172053	0	
7661	2018-11-16 05:00:00	979.8212261977986	0	979.8212261977988	0	0.0	1186.1787738022012	218.58246375751446	0	430.6897769622827	0	
7662	2018-11-16 06:00:00	1104.8576342080025	0	1104.8576342080023	0	0.0	1061.1423657919977	246.47608903476768	0	493.20798096738463	0	
7663	2018-11-16 07:00:00	1046.911217604907	0	1046.911217604907	0	0.0	1119.088782395093	233.54916913512977	0	467.73708017929266	0	
7664	2018-11-16 08:00:00	1116.7854836232973	0	1116.7854836232973	0	0.0	1049.2145163767027	249.13700170211325	0	490.89372427959097	0	
7665	2018-11-16 09:00:00	833.7133939682872	0	833.7133939682872	0	0.0	1332.2866060317128	185.9881403349383	0	358.9094272160563	0	
7666	2018-11-16 10:00:00	744.1598410362303	0	744.1598410362303	0	0.0	1421.8401589637697	166.01017321731604	0	319.54530781627784	0	
7667	2018-11-16 11:00:00	691.4812804879616	0	691.4812804879616	0	0.0	1474.5187195120384	154.2584278540088	0	296.3899434634669	0	
7668	2018-11-16 12:00:00	633.5348638848659	0	633.5348638848659	0	0.0	1532.465136115134	170.5805783091661	0	385.54001584302	0	
7669	2018-11-16 13:00:00	786.3026894748452	0	786.3026894748452	0	0.0	1379.6973105251548	211.71363273394726	0	475.7739628957669	0	
7670	2018-11-16 14:00:00	902.1955226810364	0	902.1955226810364	0	0.0	1263.8044773189636	242.91801884929845	0	544.2273020392299	0	
