time;Conso_min
6338;1153,660476
6339;1079,910491
6340;937,6783778
6341;742,7677037
6342;825,6612633
6343;941,5540965
6344;1190,535468
6345;1086,570485
6346;1181,391894
6347;1334,159719
6348;1444,784696
6349;1455,320408
6350;1402,641848
6351;1344,695431
6352;1307,820439
6353;1422,321135
6354;1236,554036
6355;1273,429028
6356;1336,643301
6357;1410,393285
6358;1489,411126
6359;1422,321135
6360;1432,856847
6361;1459,196127
6362;1480,267551
6363;1485,535407
6364;1517,142544
6365;1538,213968
6366;1721,196793
6367;1768,607497
6368;1975,446021
6369;1776,659628
6370;1571,213242
6371;1323,624007
6372;1133,981189
6373;1065,49906
6374;1065,49906
6375;1049,695492
6376;1049,695492
6377;1237,946173
6378;1131,196914
6379;1257,62546
6380;1331,375445
6381;1394,589717
6382;1415,661141
6383;1338,035438
6384;1474,999695
6385;1496,07112
6386;1522,4104
6387;1548,74968
6388;1459,196127
6389;1406,517567
6390;1478,875414
6391;1415,661141
6392;1522,4104
6393;1286,749015
6394;1223,534742
6395;1133,981189
6396;1065,49906
6397;1023,356212
6398;1012,8205
6399;1049,695492
6400;1112,909765
6401;1348,57115
6402;1315,571876
6403;1310,30402
6404;1173,339763
6405;1120,661202
6406;1115,393346
6407;948,2140899
6408;942,9462338
6409;1185,267612
6410;1385,446142
6411;1469,731839
6412;1590,892529
6413;1659,374657
6414;1873,964618
6415;1942,446747
6416;2154,553126
6417;1939,963165
6418;1713,445355
6419;1465,856121
6420;1276,213303
6421;1160,320469
6422;1086,570485
6423;1033,891924
6424;1091,838341
6425;1364,374718
6426;1357,714725
6427;1563,161111
6428;1705,393224
6429;1773,875353
6430;1868,696762
6431;1849,017475
6432;1891,160324
6433;1928,035316
6434;1954,374596
6435;1949,10674
6436;1901,696036
6437;1906,963892
6438;2026,732444
6439;2016,196732
6440;2053,071724
6441;1952,982459
6442;1784,411065
6443;1631,64324
6444;1436,732566
6445;1262,893316
6446;1178,607619
6447;1147,000483
6448;1120,661202
6449;1157,536195
6450;1257,62546
6451;1247,089748
6452;1125,929058
6453;988,964801
6454;846,7326875
6455;568,9284539
6456;484,642757
6457;484,642757
6458;510,9820373
6459;553,1248858
6460;574,19631
6461;568,9284539
6462;715,0362862
6463;746,6434225
6464;767,7148467
6465;778,2505588
6466;715,0362862
6467;614,9470211
6468;514,8577561
6469;377,8934986
6470;298,8756578
6471;304,1435139
6472;341,0185063
6473;420,0363471
6474;493,7863318
6475;525,3934682
6476;535,9291803
6477;557,0006045
6478;583,3398848
6479;458,3034768
6480;437,2320526
6481;426,6963404
6482;442,4999086
6483;458,3034768
6484;426,6963404
6485;358,2142117
6486;446,3756274
6487;446,3756274
6488;637,4105826
6489;533,4455988
6490;533,4455988
6491;464,9634701
6492;385,9456293
6493;327,9992127
6494;275,3206522
6495;275,3206522
6496;317,4635006
6497;537,3213176
6498;467,4470516
6499;535,9291803
6500;562,2684606
6501;572,8041727
6502;562,2684606
6503;405,6249162
6504;421,4284844
6505;453,0356207
6506;442,4999086
6507;447,7677647
6508;484,642757
6509;547,8570297
6510;757,1791346
6511;809,8576951
6512;985,0890823
6513;754,6955531
6514;580,8563033
6515;401,7491975
6516;264,78494
6517;201,5706674
6518;171,9314598
6519;124,1727209
6520;130,5405528
6521;416,1606283
6522;441,1077713
6523;572,8041727
6524;641,2863014
6525;657,0898695
6526;662,3577256
6527;537,3213176
6528;521,5177494
6529;500,4463252
6530;468,8391889
6531;447,7677647
6532;453,0356207
6533;468,8391889
6534;662,3577256
6535;767,7148467
6536;1032,499787
6537;870,5883864
6538;659,8741442
6539;443,8920459
6540;291,1242203
6541;159,1957961
6542;101,8853095
6543;108,2531413
6544;168,7475438
6545;400,3570602
6546;372,6256426
6547;535,9291803
6548;630,7505893
6549;693,9648619
6550;709,7684301
6551;584,7320221
6552;690,0891432
6553;800,7141203
6554;784,9105522
6555;742,7677037
6556;690,0891432
6557;621,6070145
6558;783,5184149
6559;904,6791041
6560;1158,928332
6561;896,9276666
6562;607,1955836
6563;317,4635006
6564;152,8279642
6565;82,78181395
6566;31,83915921
6567;31,83915921
6568;85,96572988
6569;289,732083
6570;288,3399457
6571;483,2506197
6572;620,2148772
6573;730,8398543
6574;820,3934072
6575;716,4284235
6576;690,0891432
6577;705,8927113
6578;721,6962795
6579;705,8927113
6580;726,9641356
6581;742,7677037
6582;888,875536
6583;941,5540965
6584;1127,321196
6585;881,1240985
6586;617,7312957
6587;343,8027809
6588;149,6440483
6589;50,94265474
6590;31,83915921
6591;73,23006619
6592;159,1957961
6593;426,6963404
6594;388,4292108
6595;509,5899
6596;620,2148772
6597;736,1077104
6598;783,5184149
6599;705,8927113
6600;742,7677037
6601;758,5712719
6602;837,5891127
6603;932,4105217
6604;937,6783778
6605;884,9998172
6606;1004,768369
6607;999,5005131
6608;899,4112481
6609;699,232718
6610;451,6434834
6611;304,1435139
6612;230,3935291
6613;219,857817
6614;283,0720897
6615;288,3399457
6616;293,6078018
6617;335,7506502
6618;414,768491
6619;493,7863318
6620;535,9291803
6621;530,6613242
6622;557,0006045
6623;510,9820373
6624;574,19631
6625;642,6784387
6626;763,8391279
6627;853,3926809
6628;816,5176885
6629;790,1784082
6630;862,5362557
6631;836,1969754
6632;878,3398239
6633;820,3934072
6634;709,7684301
6635;593,8755969
6636;520,1256121
6637;493,7863318
6638;509,5899
6639;499,0541879
6640;509,5899
6641;625,4827332
6642;751,9112785
6643;841,4648315
6644;925,7505283
6645;983,6969449
6646;1041,643362
6647;937,6783778
6648;906,0712414
6649;906,0712414
6650;863,928393
6651;858,6605369
6652;921,8748096
6653;942,9462338
6654;1036,375505
6655;946,8219526
6656;1053,571211
6657;865,3205303
6658;786,3026895
6659;723,0884168
6660;680,9455684
6661;649,338432
6662;622,9991518
6663;612,4634397
6664;665,1420002
6665;916,6069535
6666;883,6076799
6667;1004,768369
6668;1141,732627
6669;1336,643301
6670;1463,071846
6671;1348,57115
6672;1348,57115
6673;1327,499726
6674;1327,499726
6675;1385,446142
6676;1448,660415
6677;1564,553248
6678;1747,536073
6679;1705,393224
6680;1864,821043
6681;1571,213242
6682;1297,284727
6683;1112,909765
6684;975,9455074
6685;896,9276666
6686;849,5169621
6687;844,2491061
6688;886,3919545
6689;1085,178347
6690;1004,768369
6691;1125,929058
6692;1204,946899
6693;1299,768308
6694;1389,321861
6695;1327,499726
6696;1427,588991
6697;1485,535407
6698;1464,463983
6699;1448,660415
6700;1601,428241
6701;1743,660354
6702;1863,428906
6703;1895,036042
6704;2059,731717
6705;1729,248923
6706;1497,463257
6707;1265,67759
6708;1033,891924
6709;870,5883864
6710;738,891985
6711;654,6062881
6712;628,2670078
6713;921,8748096
6714;941,5540965
6715;1120,661202
6716;1283,96474
6717;1362,982581
6718;1499,946838
6719;1517,142544
6720;1575,08896
6721;1580,356816
6722;1606,696097
6723;1517,142544
6724;1490,803264
6725;1606,696097
6726;1805,482489
6727;1837,089626
6728;2038,660293
6729;1792,463196
6730;1434,248984
6731;1123,445477
6732;928,534803
6733;791,5705455
6734;728,3562729
6735;659,8741442
6736;644,070576
6737;832,3212567
6738;704,500574
6739;725,5719983
6740;846,7326875
6741;904,6791041
6742;809,8576951
6743;653,2141508
6744;653,2141508
6745;647,9462947
6746;690,0891432
6747;748,0355598
6748;827,0534006
6749;958,749802
6750;1025,839793
6751;946,8219526
6752;1122,05334
6753;912,7312348
6754;844,2491061
6755;786,3026895
6756;765,2312653
6757;754,6955531
6758;749,4276971
6759;749,4276971
6760;765,2312653
6761;948,2140899
6762;909,9469602
6763;1120,661202
6764;1204,946899
6765;1157,536195
6766;1168,071907
6767;1106,249772
6768;1153,660476
6769;1190,535468
6770;1222,142605
6771;1280,089021
6772;1332,767582
6773;1327,499726
6774;1447,268278
6775;1499,946838
6776;1547,357543
6777;1542,089687
6778;1489,411126
6779;1320,839732
6780;1125,929058
6781;978,4290889
6782;799,321983
6783;688,6970059
6784;672,8934377
6785;704,500574
6786;778,2505588
6787;862,5362557
6788;909,9469602
6789;962,6255207
6790;1025,839793
6791;958,749802
6792;1021,964075
6793;1053,571211
6794;1090,446203
6795;1137,856908
6796;1169,464044
6797;1211,606893
6798;1373,518293
6799;1389,321861
6800;1394,589717
6801;1341,911157
6802;1210,214755
6803;1025,839793
6804;825,6612633
6805;672,8934377
6806;578,0720287
6807;514,8577561
6808;499,0541879
6809;541,1970363
6810;641,2863014
6811;741,3755664
6812;852,0005436
6813;920,4826723
6814;983,6969449
6815;969,2855141
6816;1058,839067
6817;1122,05334
6818;1137,856908
6819;1259,017597
6820;1453,928271
6821;1427,588991
6822;1499,946838
6823;1584,232535
6824;1769,999634
6825;1439,51684
6826;1170,856181
6827;949,6062272
6828;823,1776819
6829;781,0348334
6830;738,891985
6831;738,891985
6832;759,9634092
6833;932,4105217
6834;815,1255512
6835;862,5362557
6836;904,6791041
6837;946,8219526
6838;1010,036225
6839;969,2855141
6840;1090,446203
6841;1243,214029
6842;1253,749741
6843;1222,142605
6844;1311,696158
6845;1432,856847
6846;1615,839672
6847;1605,303959
6848;1733,124642
6849;1455,320408
6850;1260,409734
6851;1070,766916
6852;928,534803
6853;838,98125
6854;770,4991213
6855;723,0884168
6856;712,5527047
6857;884,9998172
6858;794,054127
6859;862,5362557
6860;925,7505283
6861;967,8933768
6862;957,3576647
6863;858,6605369
6864;895,5355293
6865;995,6247944
6866;1185,267612
6867;1253,749741
6868;1127,321196
6869;1027,231931
6870;1136,464771
6871;1136,464771
6872;1322,23187
6873;1160,320469
6874;1070,766916
6875;923,2669469
6876;828,4455379
6877;802,1062576
6878;781,0348334
6879;812,6419697
6880;891,6598106
6881;1090,446203
6882;973,1612328
6883;1020,571937
6884;1020,571937
6885;1036,375505
6886;1062,714786
6887;969,2855141
6888;1116,785484
6889;1179,999756
6890;1058,839067
6891;1000,89265
6892;995,6247944
6893;1016,696219
6894;1220,750467
6895;1252,357604
6896;1395,981855
6897;1234,070454
6898;1186,65975
6899;1107,641909
6900;1054,963348
6901;1039,15978
6902;1023,356212
6903;975,9455074
6904;939,0705151
6905;1079,910491
6906;931,0183844
6907;1041,643362
6908;1252,357604
6909;1283,96474
6910;1204,946899
6911;1116,785484
6912;1206,339037
6913;1243,214029
6914;1174,7319
6915;1111,517628
6916;1053,571211
6917;1027,231931
6918;1162,804051
6919;1183,875475
6920;1427,588991
6921;1302,552583
6922;1197,195462
6923;1128,713333
6924;1070,766916
6925;1018,088356
6926;1039,15978
6927;1065,49906
6928;1107,641909
6929;1295,892589
6930;1194,411187
6931;1294,500452
6932;1352,446869
6933;1373,518293
6934;1394,589717
6935;1316,964014
6936;1369,642574
6937;1417,053279
6938;1411,785423
6939;1380,178286
6940;1422,321135
6941;1438,124703
6942;1536,821831
6943;1542,089687
6944;1542,089687
6945;1521,018263
6946;1442,000422
6947;1305,036164
6948;1236,554036
6949;1173,339763
6950;1031,107649
6951;983,6969449
6952;999,5005131
6953;994,2326571
6954;1004,768369
6955;1015,304081
6956;1025,839793
6957;1052,179074
6958;1083,78621
6959;969,2855141
6960;995,6247944
6961;1021,964075
6962;1043,035499
6963;1058,839067
6964;1053,571211
6965;1048,303355
6966;1194,411187
6967;1204,946899
6968;1168,071907
6969;1120,661202
6970;1031,107649
6971;983,6969449
6972;994,2326571
6973;957,3576647
6974;888,875536
6975;809,8576951
6976;762,4469906
6977;772,9827028
6978;809,8576951
6979;878,3398239
6980;941,5540965
6981;957,3576647
6982;973,1612328
6983;879,7319612
6984;921,8748096
6985;974,5533701
6986;1011,428363
6987;1032,499787
6988;1058,839067
6989;1079,910491
6990;1231,28618
6991;1247,089748
6992;1432,856847
6993;1307,820439
6994;1334,159719
6995;1381,570424
6996;1407,909704
6997;1413,17756
6998;1397,373992
6999;1371,034712
7000;1371,034712
7001;1501,338976
7002;1331,375445
7003;1410,393285
7004;1447,268278
7005;1431,46471
7006;1468,339702
7007;1364,374718
7008;1306,428302
7009;1253,749741
7010;1243,214029
7011;1280,089021
7012;1343,303294
7013;1401,249711
7014;1589,500391
7015;1631,64324
7016;1796,338915
7017;1592,284666
7018;1476,391833
7019;1307,820439
7020;1202,463318
7021;1170,856181
7022;1144,516901
7023;1102,374053
7024;1081,302629
7025;1232,678317
7026;1162,804051
7027;1336,643301
7028;1442,000422
7029;1505,214694
7030;1552,625399
7031;1459,196127
7032;1596,160385
7033;1722,58893
7034;1780,535347
7035;1854,285331
7036;1912,231748
7037;1928,035316
7038;2000,393164
7039;1963,518171
7040;2096,60671
7041;1734,516779
7042;1476,391833
7043;1334,159719
7044;1223,534742
7045;1160,320469
7046;1065,49906
7047;1060,231204
7048;1133,981189
7049;1285,356877
7050;1157,536195
7051;1226,018323
7052;1278,696884
7053;1389,321861
7054;1510,48255
7055;1432,856847
7056;1438,124703
7057;1496,07112
7058;1601,428241
7059;1659,374657
7060;1722,58893
7061;1791,071059
7062;1931,911035
7063;1873,964618
7064;1954,374596
7065;1692,373931
7066;1544,873961
7067;1381,570424
7068;1228,802598
7069;1128,713333
7070;1033,891924
7071;997,0169317
7072;1002,284788
7073;1164,196188
7074;1025,839793
7075;1089,054066
7076;1168,071907
7077;1241,821892
7078;1336,643301
7079;1306,428302
7080;1438,124703
7081;1617,231809
7082;1759,463922
7083;1870,088899
7084;1912,231748
7085;1812,142483
7086;1831,82177
7087;1900,303898
7088;2165,088839
7089;1818,802476
7090;1486,927545
7091;1265,67759
7092;1149,784757
7093;1118,177621
7094;1091,838341
7095;1170,856181
7096;1202,463318
7097;1348,57115
7098;1294,500452
7099;1436,732566
7100;1573,696823
7101;1663,250376
7102;1758,071785
7103;1690,981794
7104;1743,660354
7105;1759,463922
7106;1701,517506
7107;1633,035377
7108;1569,821104
7109;1548,74968
7110;1647,446808
7111;1615,839672
7112;1636,911096
7113;1652,714664
7114;1615,839672
7115;1573,696823
7116;1515,750406
7117;1447,268278
7118;1347,179013
7119;1241,821892
7120;1215,482611
7121;1252,357604
7122;1331,375445
7123;1431,46471
7124;1526,286119
7125;1600,036103
7126;1657,98252
7127;1569,821104
7128;1627,767521
7129;1669,910369
7130;1685,713938
7131;1690,981794
7132;1680,446081
7133;1706,785362
7134;1868,696762
7135;1926,643179
7136;1916,107467
7137;1747,536073
7138;1521,018263
7139;1278,696884
7140;1152,268339
7141;1147,000483
7142;1089,054066
7143;1173,339763
7144;1252,357604
7145;1173,339763
7146;1305,036164
7147;1578,964679
7148;1747,536073
7149;1842,357482
7150;1963,518171
7151;1906,963892
7152;1585,624673
7153;1611,963953
7154;1664,642513
7155;1780,535347
7156;1901,696036
7157;1896,42818
7158;1952,982459
7159;1937,178891
7160;2075,535286
7161;1818,802476
7162;1681,838219
7163;1539,606105
7164;1397,373992
7165;1265,67759
7166;1207,731174
7167;1165,588325
7168;1149,784757
7169;1322,23187
7170;1247,089748
7171;1394,589717
7172;1478,875414
7173;1552,625399
7174;1615,839672
7175;1543,481824
7176;1675,178225
7177;1754,196066
7178;1685,713938
7179;1754,196066
7180;1933,303172
7181;2017,588869
7182;2063,607436
7183;2016,196732
7184;2138,749558
7185;1781,927484
7186;1581,748954
7187;1413,17756
7188;1270,945447
7189;1165,588325
7190;1039,15978
7191;949,6062272
7192;928,534803
7193;1106,249772
7194;1036,375505
7195;1183,875475
7196;1368,250437
7197;1410,393285
7198;1452,536134
7199;1453,928271
7200;1527,678256
7201;1585,624673
7202;1585,624673
7203;1559,285392
7204;1606,696097
7205;1633,035377
7206;1731,732505
7207;1721,196793
7208;1806,874627
7209;1428,981128
7210;1155,052613
7211;960,1419393
7212;833,713394
7213;749,4276971
7214;728,3562729
7215;749,4276971
7216;796,8384016
7217;990,3569383
7218;862,5362557
7219;915,2148162
7220;962,6255207
7221;1004,768369
7222;973,1612328
7223;800,7141203
7224;805,9819764
7225;821,7855446
7226;842,8569688
7227;853,3926809
7228;848,1248248
7229;832,3212567
7230;941,5540965
7231;931,0183844
7232;1106,249772
7233;944,3383711
7234;886,3919545
7235;902,1955227
7236;923,2669469
7237;865,3205303
7238;775,7669774
7239;659,8741442
7240;591,3920154
7241;695,3569992
7242;520,1256121
7243;578,0720287
7244;625,4827332
7245;688,6970059
7246;751,9112785
7247;663,7498629
7248;705,8927113
7249;737,4998477
7250;763,8391279
7251;784,9105522
7252;832,3212567
7253;874,4641051
7254;999,5005131
7255;999,5005131
7256;1179,999756
7257;1018,088356
7258;923,2669469
7259;817,9098258
7260;807,3741137
7261;791,5705455
7262;770,4991213
7263;817,9098258
7264;849,5169621
7265;990,3569383
7266;830,9291194
7267;883,6076799
7268;936,2862405
7269;946,8219526
7270;962,6255207
7271;927,1426656
7272;1048,303355
7273;1106,249772
7274;1132,589052
7275;1158,928332
7276;1190,535468
7277;1216,874749
7278;1283,96474
7279;1189,143331
7280;1110,12549
7281;1025,839793
7282;920,4826723
7283;809,8576951
7284;704,500574
7285;614,9470211
7286;567,5363166
7287;583,3398848
7288;604,411309
7289;651,8220135
7290;762,4469906
7291;852,0005436
7292;904,6791041
7293;952,0898086
7294;1036,375505
7295;1032,499787
7296;1169,464044
7297;1259,017597
7298;1259,017597
7299;1190,535468
7300;1137,856908
7301;1158,928332
7302;1362,982581
7303;1436,732566
7304;1373,518293
7305;1162,804051
7306;915,2148162
7307;804,5898391
7308;852,0005436
7309;852,0005436
7310;725,5719983
7311;741,3755664
7312;725,5719983
7313;662,3577256
7314;825,6612633
7315;1010,036225
7316;1125,929058
7317;1247,089748
7318;1378,786149
7319;1338,035438
7320;1332,767582
7321;1259,017597
7322;1264,285453
7323;1359,106862
7324;1448,660415
7325;1485,535407
7326;1605,303959
7327;1568,428967
7328;1648,838945
7329;1376,302568
7330;1265,67759
7331;1202,463318
7332;1123,445477
7333;970,6776514
7334;854,7848182
7335;844,2491061
7336;881,1240985
7337;1027,231931
7338;878,3398239
7339;946,8219526
7340;1062,714786
7341;1173,339763
7342;1210,214755
7343;1148,39262
7344;1216,874749
7345;1285,356877
7346;1353,839006
7347;1532,946112
7348;1617,231809
7349;1569,821104
7350;1737,000361
7351;1731,732505
7352;1812,142483
7353;1502,731113
7354;1297,284727
7355;1176,124038
7356;1097,106197
7357;1023,356212
7358;1033,891924
7359;1065,49906
7360;1086,570485
7361;1232,678317
7362;1104,857634
7363;1162,804051
7364;1226,018323
7365;1283,96474
7366;1326,107589
7367;1301,160446
7368;1406,517567
7369;1490,803264
7370;1590,892529
7371;1643,571089
7372;1669,910369
7373;1801,606771
7374;2026,732444
7375;1995,125307
7376;2038,660293
7377;1729,248923
7378;1613,35609
7379;1497,463257
7380;1349,963287
7381;1297,284727
7382;1297,284727
7383;1249,874022
7384;1260,409734
7385;1443,392559
7386;1336,643301
7387;1499,946838
7388;1636,911096
7389;1726,464649
7390;1805,482489
7391;1738,392498
7392;1838,481763
7393;1912,231748
7394;1922,76746
7395;1943,838884
7396;1996,517445
7397;2028,124581
7398;2137,357421
7399;2095,214573
7400;2122,94599
7401;1802,998908
7402;1623,891802
7403;1492,195401
7404;1439,51684
7405;1392,106136
7406;1355,231143
7407;1318,356151
7408;1297,284727
7409;1411,785423
7410;1262,893316
7411;1320,839732
7412;1362,982581
7413;1347,179013
7414;1262,893316
7415;1053,571211
7416;1011,428363
7417;1027,231931
7418;1053,571211
7419;1048,303355
7420;985,0890823
7421;964,017658
7422;1125,929058
7423;1147,000483
7424;1348,57115
7425;1197,195462
7426;1128,713333
7427;997,0169317
7428;838,98125
7429;723,0884168
7430;575,5884473
7431;501,8384625
7432;554,5170231
7433;737,4998477
7434;641,2863014
7435;757,1791346
7436;852,0005436
7437;931,0183844
7438;983,6969449
7439;911,3390975
7440;937,6783778
7441;969,2855141
7442;979,8212262
7443;985,0890823
7444;1027,231931
7445;1069,374779
7446;1247,089748
7447;1310,30402
7448;1215,482611
7449;873,0719678
7450;578,0720287
7451;499,0541879
7452;488,5184758
7453;456,9113395
7454;483,2506197
7455;446,3756274
7456;409,500635
7457;514,8577561
7458;672,8934377
7459;809,8576951
7460;894,143392
7461;973,1612328
7462;999,5005131
7463;879,7319612
7464;958,749802
7465;906,0712414
7466;937,6783778
7467;1069,374779
7468;1027,231931
7469;1000,89265
7470;1041,643362
7471;920,4826723
7472;799,321983
7473;630,7505893
7474;499,0541879
7475;414,768491
7476;335,7506502
7477;293,6078018
7478;277,8042336
7479;293,6078018
7480;362,0899305
7481;420,0363471
7482;477,9827637
7483;525,3934682
7484;541,1970363
7485;557,0006045
7486;620,2148772
7487;526,7856055
7488;500,4463252
7489;474,1070449
7490;458,3034768
7491;447,7677647
7492;442,4999086
7493;442,4999086
7494;562,2684606
7495;541,1970363
7496;711,1605674
7497;565,0527352
7498;538,7134549
7499;512,3741746
7500;464,9634701
7501;359,606349
7502;254,2492279
7503;201,5706674
7504;201,5706674
7505;363,4820678
7506;246,1970973
7507;356,8220744
7508;441,1077713
7509;541,1970363
7510;693,9648619
7511;674,285575
7512;726,9641356
7513;769,106984
7514;811,2498324
7515;858,6605369
7516;869,196249
7517;863,928393
7518;1041,643362
7519;1057,44693
7520;1037,767643
7521;554,5170231
7522;227,9099477
7523;60,49440251
7524;0
7525;0
7526;0
7527;0
7528;0
7529;0
7530;0
7531;60,43426387
7532;204,0542488
7533;367,3577865
7534;499,0541879
7535;431,9641965
7536;516,2498934
7537;653,2141508
7538;711,1605674
7539;753,3034158
7540;832,3212567
7541;890,2676733
7542;999,5005131
7543;973,1612328
7544;1016,696219
7545;612,4634397
7546;343,8027809
7547;127,3566369
7548;25,47132737
7549;0
7550;0
7551;0
7552;0
7553;0
7554;16,67152107
7555;93,77730601
7556;230,3935291
7557;414,768491
7558;535,9291803
7559;500,4463252
7560;568,9284539
7561;616,3391584
7562;674,285575
7563;705,8927113
7564;690,0891432
7565;663,7498629
7566;778,2505588
7567;778,2505588
7568;958,749802
7569;775,7669774
7570;680,9455684
7571;575,5884473
7572;470,2313262
7573;385,9456293
7574;354,338493
7575;433,3563338
7576;543,981311
7577;690,0891432
7578;551,7327485
7579;667,6255817
7580;725,5719983
7581;730,8398543
7582;699,232718
7583;521,5177494
7584;489,9106131
7585;468,8391889
7586;489,9106131
7587;553,1248858
7588;553,1248858
7589;532,0534615
7590;662,3577256
7591;646,5541574
7592;790,1784082
7593;596,6598715
7594;533,4455988
7595;501,8384625
7596;480,7670383
7597;475,4991822
7598;507,1063186
7599;533,4455988
7600;522,9098867
7601;637,4105826
7602;451,6434834
7603;451,6434834
7604;446,3756274
7605;446,3756274
7606;451,6434834
7607;326,6070754
7608;326,6070754
7609;321,3392193
7610;321,3392193
7611;326,6070754
7612;337,1427875
7613;352,9463557
7614;477,9827637
7615;477,9827637
7616;472,7149076
7617;446,3756274
7618;420,0363471
7619;409,500635
7620;404,2327789
7621;367,3577865
7622;341,0185063
7623;356,8220744
7624;362,0899305
7625;367,3577865
7626;393,6970668
7627;462,1791955
7628;514,8577561
7629;504,322044
7630;483,2506197
7631;363,4820678
7632;374,0177799
7633;374,0177799
7634;374,0177799
7635;405,6249162
7636;458,3034768
7637;479,374901
7638;688,6970059
7639;783,5184149
7640;720,3041422
7641;588,6077408
7642;493,7863318
7643;451,6434834
7644;441,1077713
7645;462,1791955
7646;446,3756274
7647;420,0363471
7648;467,4470516
7649;541,1970363
7650;651,8220135
7651;757,1791346
7652;830,9291194
7653;857,2683996
7654;857,2683996
7655;758,5712719
7656;790,1784082
7657;827,0534006
7658;890,2676733
7659;953,4819459
7660;969,2855141
7661;979,8212262
7662;1104,857634
7663;1046,911218
7664;1116,785484
7665;833,713394
7666;744,159841
7667;691,4812805
7668;633,5348639
7669;786,3026895
7670;902,1955227
7671;728,3562729
7672;702,0169926
7673;932,4105217
7674;783,5184149
7675;888,875536
7676;1010,036225
7677;1099,589778
7678;1178,607619
7679;1095,714059
7680;1143,124764
7681;1185,267612
7682;1185,267612
7683;1206,339037
7684;1274,821165
7685;1338,035438
7686;1494,678982
7687;1463,071846
7688;1496,07112
7689;1176,124038
7690;981,2133635
7691;849,5169621
7692;781,0348334
7693;733,6241289
7694;965,4097953
7695;981,2133635
7696;891,6598106
7697;1143,124764
7698;1010,036225
7699;1162,804051
7700;1268,161172
7701;1336,643301
7702;1420,928997
7703;1380,178286
7704;1422,321135
7705;1385,446142
7706;1374,91043
7707;1380,178286
7708;1380,178286
7709;1395,981855
7710;1536,821831
7711;1494,678982
7712;1554,017536
7713;1234,070454
7714;1065,49906
7715;981,2133635
7716;954,8740832
7717;912,7312348
7718;833,713394
7719;881,1240985
7720;949,6062272
7721;1127,321196
7722;1025,839793
7723;1073,250498
7724;1162,804051
7725;1215,482611
7726;1278,696884
7727;1243,214029
7728;1311,696158
7729;1359,106862
7730;1385,446142
7731;1422,321135
7732;1427,588991
7733;1459,196127
7734;1615,839672
7735;1578,964679
7736;1569,821104
7737;1181,391894
7738;1023,356212
7739;917,9990908
7740;896,9276666
7741;912,7312348
7742;997,0169317
7743;1044,427636
7744;991,7490756
7745;1248,481885
7746;1204,946899
7747;1294,500452
7748;1420,928997
7749;1420,928997
7750;1389,321861
7751;1269,553309
7752;1301,160446
7753;1364,374718
7754;1395,981855
7755;1422,321135
7756;1459,196127
7757;1453,928271
7758;1563,161111
7759;1521,018263
7760;1585,624673
7761;1286,749015
7762;1091,838341
7763;970,6776514
7764;933,802659
7765;912,7312348
7766;891,6598106
7767;891,6598106
7768;886,3919545
7769;1016,696219
7770;878,3398239
7771;936,2862405
7772;1015,304081
7773;1136,464771
7774;1215,482611
7775;1127,321196
7776;1195,803324
7777;1311,696158
7778;1443,392559
7779;1527,678256
7780;1596,160385
7781;1680,446081
7782;1816,018202
7783;1710,661081
7784;1484,14327
7785;1210,214755
7786;1020,571937
7787;925,7505283
7788;846,7326875
7789;751,9112785
7790;736,1077104
7791;741,3755664
7792;757,1791346
7793;799,321983
7794;836,1969754
7795;931,0183844
7796;1046,911218
7797;1162,804051
7798;1262,893316
7799;1169,464044
7800;1274,821165
7801;1432,856847
7802;1554,017536
7803;1622,499665
7804;1648,838945
7805;1685,713938
7806;1826,553914
7807;1731,732505
7808;1447,268278
7809;1125,929058
7810;894,143392
7811;725,5719983
7812;599,1434529
7813;520,1256121
7814;456,9113395
7815;383,1613547
7816;346,2863623
7817;356,8220744
7818;404,2327789
7819;493,7863318
7820;583,3398848
7821;667,6255817
7822;762,4469906
7823;700,6248553
7824;758,5712719
7825;842,8569688
7826;895,5355293
7827;932,4105217
7828;969,2855141
7829;1021,964075
7830;1183,875475
7831;1152,268339
7832;1169,464044
7833;807,3741137
7834;591,3920154
7835;396,4813414
7836;248,9813719
7837;196,3028113
7838;165,5636279
7839;120,988805
7840;143,2762165
7841;279,1963709
7842;151,3756883
7843;272,5363775
7844;383,1613547
7845;483,2506197
7846;583,3398848
7847;500,4463252
7848;532,0534615
7849;637,4105826
7850;711,1605674
7851;769,106984
7852;863,928393
7853;932,4105217
7854;1115,393346
7855;1099,589778
7856;1179,999756
7857;875,8562424
7858;675,6777123
7859;475,4991822
7860;270,0527961
7861;171,9314598
7862;136,9083846
7863;149,6440483
7864;146,4601324
7865;184,3749619
7866;95,86124614
7867;161,9114004
7868;304,1435139
7869;467,4470516
7870;551,7327485
7871;526,7856055
7872;626,8748705
7873;637,4105826
7874;584,7320221
7875;521,5177494
7876;526,7856055
7877;574,19631
7878;730,8398543
7879;699,232718
7880;805,9819764
7881;528,1777428
7882;443,8920459
7883;470,2313262
7884;491,3027504
7885;417,5527656
7886;354,338493
7887;349,0706369
7888;354,338493
7889;532,0534615
7890;414,768491
7891;477,9827637
7892;514,8577561
7893;541,1970363
7894;562,2684606
7895;479,374901
7896;537,3213176
7897;584,7320221
7898;589,9998781
7899;637,4105826
7900;716,4284235
7901;758,5712719
7902;878,3398239
7903;778,2505588
7904;821,7855446
7905;549,249167
