house_owner.money_earned	house_owner.money_spent	heat_storage.LTH.energy_bought	heat_storage.LTH.energy_sold	
0.4718491938204804	0.1875494026717188	0	0	
0.36890100407112325	0.16468599452887497	0	0	
0.25418631909212125	0.13291413028187501	0	0	
0.12778813027125124	0.09170510451621876	0	0	
0.04020725489646876	0.17937823531059374	0	0	
0.00041031449421874997	0.29876905651734376	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
7.316336749999999e-05	0.29978050989750005	0	0	
0.029016712143718756	0.21294986356884377	0	0	
0.12531446759003995	0.08372273284387503	0	0	
0.4131272265398935	0.13541654335487502	0	0	
0.5571187120943734	0.16992768214821874	0	0	
0.6039788402193262	0.18780309639171883	0	0	
0.5692025560261768	0.18889780042087503	0	0	
0.542215080370839	0.1875494026717188	0	0	
0.4275018328962902	0.16468599452887497	0	0	
0.2904637303006878	0.13291413028187501	0	0	
0.13583664962716546	0.09170510451621876	0	0	
0.04020725489646876	0.17937823531059374	0	0	
0.00041031449421874997	0.29876905651734376	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
7.316336749999999e-05	0.29978050989750005	0	0	
0.029016712143718756	0.21294986356884377	0	0	
0.11903933358215624	0.08372273284387503	0	0	
0.35639609232966585	0.13541654335487502	0	0	
0.4907073056634795	0.16992768214821874	0	0	
0.5446895327558388	0.18780309639171883	0	0	
0.5273109450313789	0.18889780042087503	0	0	
0.5072347260204688	0.1875494026717188	0	0	
0.4013493968916702	0.16468599452887497	0	0	
0.27993494141544284	0.13291413028187501	0	0	
0.13252903893295415	0.09170510451621876	0	0	
0.04020725489646876	0.17937823531059374	0	0	
0.00041031449421874997	0.29876905651734376	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
7.316336749999999e-05	0.29978050989750005	0	0	
0.029016712143718756	0.21294986356884377	0	0	
0.11342887181697582	0.08372273284387503	0	0	
0.34131612310828907	0.13541654335487502	0	0	
0.4719116245981322	0.16992768214821874	0	0	
0.5324391164876981	0.18780309639171883	0	0	
0.5279943318339041	0.18889780042087503	0	0	
0.5183771168849689	0.1875494026717188	0	0	
0.4106049915270501	0.16468599452887497	0	0	
0.2860506735732089	0.13291413028187501	0	0	
0.1341527750919306	0.09170510451621876	0	0	
0.04020725489646876	0.17937823531059374	0	0	
0.00041031449421874997	0.29876905651734376	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
7.316336749999999e-05	0.29978050989750005	0	0	
0.029016712143718756	0.21294986356884377	0	0	
0.12106475214850401	0.08372273284387503	0	0	
0.3818072904647263	0.13541654335487502	0	0	
0.5188438706522116	0.16992768214821874	0	0	
0.5332512987817186	0.18780309639171883	0	0	
0.48999802561350025	0.18889780042087503	0	0	
0.46084186223918633	0.1875494026717188	0	0	
0.36701759818601687	0.16468599452887497	0	0	
0.2706223492661174	0.13291413028187501	0	0	
0.1307148645824928	0.09170510451621876	0	0	
0.04020725489646876	0.17937823531059374	0	0	
0.00041031449421874997	0.29876905651734376	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
7.316336749999999e-05	0.29978050989750005	0	0	
0.029016712143718756	0.21294986356884377	0	0	
0.10990139865491276	0.08372273284387503	0	0	
0.3269249024811578	0.13541654335487502	0	0	
0.4364846136204169	0.16992768214821874	0	0	
0.48221917797410496	0.18780309639171883	0	0	
0.449746542944763	0.18889780042087503	0	0	
0.425523859680801	0.1875494026717188	0	0	
0.34204901730917814	0.16468599452887497	0	0	
0.24292781216532477	0.13291413028187501	0	0	
0.12331784430271112	0.09170510451621876	0	0	
0.04020725489646876	0.17937823531059374	0	0	
0.00041031449421874997	0.29876905651734376	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
7.316336749999999e-05	0.29978050989750005	0	0	
0.029016712143718756	0.21294986356884377	0	0	
0.10455261887504859	0.08372273284387503	0	0	
0.2737100110941839	0.13541654335487502	0	0	
0.38260366123308803	0.16992768214821874	0	0	
0.4165677758741245	0.18780309639171883	0	0	
0.4166706217025409	0.18889780042087503	0	0	
0.3891253828567671	0.1875494026717188	0	0	
0.3031432328825521	0.16468599452887497	0	0	
0.22430262786667376	0.13291413028187501	0	0	
0.1181459439444898	0.09170510451621876	0	0	
0.04020725489646876	0.17937823531059374	0	0	
0.00041031449421874997	0.29876905651734376	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.29889000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.016416633471875004	0.250750099584375	0	0	
0.06660887588787501	0.10017337233637498	0	0	
0.18472013931348527	0.12114743409887503	0	0	
0.31865363980171757	0.17060293486687497	0	0	
0.40552146787218213	0.19739722554887504	0	0	
0.4675152026291089	0.22048376672687506	0	0	
0.4537694758718076	0.2221635231454688	0	0	
0.3771506303772614	0.20476749286087503	0	0	
0.31158629410626837	0.18552335518371876	0	0	
0.25131280213375	0.163156401066875	0	0	
0.15587659193199999	0.115438295966	0	0	
0.059617179427500014	0.11416466117758498	0	0	
0.01179118866046875	0.26462643401859376	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.27621000000000007	0	0	
0.0	0.26757	0	0	
0.0	0.30000000000000004	0	0	
0.016416633471875004	0.250750099584375	0	0	
0.06660887588787501	0.10017337233637498	0	0	
0.21038734215927957	0.12114743409887503	0	0	
0.3604703635124887	0.17060293486687497	0	0	
0.43122488523744584	0.19739722554887504	0	0	
0.5043516923643536	0.22048376672687506	0	0	
0.5093089895069075	0.2221635231454688	0	0	
0.39887370868217187	0.20476749286087503	0	0	
0.32975633369847174	0.18552335518371876	0	0	
0.2785707613436278	0.163156401066875	0	0	
0.17095198866812478	0.115438295966	0	0	
0.059617179427500014	0.12114846171749998	0	0	
0.01179118866046875	0.26462643401859376	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.259605	0	0	
0.0	0.23314500000000002	0	0	
0.0	0.16200000000000003	0	0	
0.0	0.14418	0	0	
0.0	0.26405999999999996	0	0	
0.016416633471875004	0.250750099584375	0	0	
0.06660887588787501	0.10017337233637498	0	0	
0.26263546704602586	0.12114743409887503	0	0	
0.49452479878282074	0.17060293486687497	0	0	
0.5675998739440024	0.19739722554887504	0	0	
0.5837858289972274	0.22048376672687506	0	0	
0.5732368239612992	0.2221635231454688	0	0	
0.49199486155913574	0.20476749286087503	0	0	
0.41795397113507926	0.18552335518371876	0	0	
0.36362405709294876	0.163156401066875	0	0	
0.21697885713662596	0.115438295966	0	0	
0.059617179427500014	0.12114846171749998	0	0	
0.01179118866046875	0.26462643401859376	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.29753999999999997	0	0	
0.0	0.20587499999999997	0	0	
0.0	0.18778500000000004	0	0	
0.0	0.30000000000000004	0	0	
0.016416633471875004	0.250750099584375	0	0	
0.06660887588787501	0.10017337233637498	0	0	
0.2748460781085882	0.12114743409887503	0	0	
0.4502988811134043	0.17060293486687497	0	0	
0.5278697345308376	0.19739722554887504	0	0	
0.6124170342890763	0.22048376672687506	0	0	
0.5543410275894209	0.2221635231454688	0	0	
0.4765006229115473	0.20476749286087503	0	0	
0.3973303130577974	0.18552335518371876	0	0	
0.33278694799975594	0.163156401066875	0	0	
0.19208504213995636	0.115438295966	0	0	
0.059617179427500014	0.12114846171749998	0	0	
0.01179118866046875	0.26462643401859376	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.29159999999999997	0	0	
0.0	0.28430999999999995	0	0	
0.0	0.30000000000000004	0	0	
0.016416633471875004	0.250750099584375	0	0	
0.06660887588787501	0.10017337233637498	0	0	
0.27321245894148805	0.12114743409887503	0	0	
0.49136990193221386	0.17060293486687497	0	0	
0.5829484860278313	0.19739722554887504	0	0	
0.649078943504249	0.22048376672687506	0	0	
0.6361050810490435	0.2221635231454688	0	0	
0.5665073559598502	0.20476749286087503	0	0	
0.4908993855563336	0.18552335518371876	0	0	
0.3745201882648146	0.163156401066875	0	0	
0.21171379100185278	0.115438295966	0	0	
0.059617179427500014	0.12114846171749998	0	0	
0.01179118866046875	0.26462643401859376	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.016416633471875004	0.250750099584375	0	0	
0.06660887588787501	0.10017337233637498	0	0	
0.27357240892745927	0.12114743409887503	0	0	
0.446455643131756	0.17060293486687497	0	0	
0.5053976039200642	0.19739722554887504	0	0	
0.562574295808449	0.22048376672687506	0	0	
0.5100153744180058	0.2221635231454688	0	0	
0.4375703750532848	0.20476749286087503	0	0	
0.38446539451441253	0.18552335518371876	0	0	
0.31459146681955286	0.163156401066875	0	0	
0.18495172673155397	0.115438295966	0	0	
0.059617179427500014	0.12114846171749998	0	0	
0.01179118866046875	0.26462643401859376	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.26541000000000003	0	0	
0.0	0.22207499999999997	0	0	
0.0	0.15525	0	0	
0.0	0.15578999999999998	0	0	
0.0	0.22099500000000002	0	0	
0.016416633471875004	0.22162244974659123	0	0	
0.06660887588787501	0.09887106987417318	0	0	
0.1932758735954167	0.12114743409887503	0	0	
0.36557556023437976	0.17060293486687497	0	0	
0.44701412733325074	0.19739722554887504	0	0	
0.5372601203979728	0.22048376672687506	0	0	
0.5508091030339296	0.2221635231454688	0	0	
0.37403621054860037	0.20476749286087503	0	0	
0.31815138140418125	0.18552335518371876	0	0	
0.25131280213375	0.163156401066875	0	0	
0.1571220914477528	0.115438295966	0	0	
0.059617179427500014	0.12114846171749998	0	0	
0.01179118866046875	0.26462643401859376	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.261765	0	0	
0.0	0.25663500000000006	0	0	
0.0	0.25785	0	0	
0.016416633471875004	0.2430288118759681	0	0	
0.06660887588787501	0.09583516117040636	0	0	
0.17793646650095063	0.12114743409887503	0	0	
0.29903591756703485	0.17060293486687497	0	0	
0.33994103442309487	0.19739722554887504	0	0	
0.3848513263748985	0.22048376672687506	0	0	
0.3745660677149163	0.2221635231454688	0	0	
0.35449322612375267	0.20476749286087503	0	0	
0.2960467103674375	0.18552335518371876	0	0	
0.25131280213375	0.163156401066875	0	0	
0.15587659193199999	0.115438295966	0	0	
0.059617179427500014	0.10369819006005598	0	0	
0.01179118866046875	0.26462643401859376	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.016416633471875004	0.250750099584375	0	0	
0.06660887588787501	0.10017337233637498	0	0	
0.29317583893266136	0.12114743409887503	0	0	
0.5014655718541559	0.17060293486687497	0	0	
0.627598993908061	0.19739722554887504	0	0	
0.6985725209447319	0.22048376672687506	0	0	
0.6411380735406186	0.2221635231454688	0	0	
0.5380882750233186	0.20476749286087503	0	0	
0.45455930637192693	0.18552335518371876	0	0	
0.37102919478256624	0.163156401066875	0	0	
0.21491650404235998	0.115438295966	0	0	
0.059617179427500014	0.12114846171749998	0	0	
0.01179118866046875	0.26462643401859376	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.016416633471875004	0.250750099584375	0	0	
0.06660887588787501	0.10017337233637498	0	0	
0.26648416304987205	0.12114743409887503	0	0	
0.48959168734368996	0.17060293486687497	0	0	
0.5829484860278313	0.19739722554887504	0	0	
0.6768372461957367	0.22048376672687506	0	0	
0.6112050129328301	0.2221635231454688	0	0	
0.5260198981872573	0.20476749286087503	0	0	
0.49036887345145175	0.18552335518371876	0	0	
0.36018595745134063	0.163156401066875	0	0	
0.21261152117229798	0.115438295966	0	0	
0.059617179427500014	0.12114846171749998	0	0	
0.01179118866046875	0.26462643401859376	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.27648000000000006	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.016416633471875004	0.250750099584375	0	0	
0.06660887588787501	0.10017337233637498	0	0	
0.2557964173125726	0.12114743409887503	0	0	
0.5113891564933375	0.17060293486687497	0	0	
0.621062982063751	0.19739722554887504	0	0	
0.6711633792933885	0.22048376672687506	0	0	
0.6679807001623519	0.2221635231454688	0	0	
0.5469643715350025	0.20476749286087503	0	0	
0.47272934596413024	0.18552335518371876	0	0	
0.3699713179697638	0.163156401066875	0	0	
0.20984554172822356	0.115438295966	0	0	
0.059617179427500014	0.12114846171749998	0	0	
0.01179118866046875	0.26462643401859376	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.016416633471875004	0.250750099584375	0	0	
0.06660887588787501	0.10017337233637498	0	0	
0.2652104938687431	0.12114743409887503	0	0	
0.5312936875326209	0.17060293486687497	0	0	
0.6090925334050711	0.19739722554887504	0	0	
0.7002310358854182	0.22048376672687506	0	0	
0.6866999003064556	0.2221635231454688	0	0	
0.6122893274411669	0.20476749286087503	0	0	
0.5227964258623549	0.18552335518371876	0	0	
0.4258272136857358	0.163156401066875	0	0	
0.2343996750387788	0.115438295966	0	0	
0.059617179427500014	0.12114846171749998	0	0	
0.01179118866046875	0.26462643401859376	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.016416633471875004	0.250750099584375	0	0	
0.06660887588787501	0.10017337233637498	0	0	
0.2986304656431484	0.12114743409887503	0	0	
0.5436838278913678	0.17060293486687497	0	0	
0.6287740072733301	0.19739722554887504	0	0	
0.7024132923863213	0.22048376672687506	0	0	
0.6647136699485225	0.2221635231454688	0	0	
0.5638600991054883	0.20476749286087503	0	0	
0.4495194413755494	0.18552335518371876	0	0	
0.36600427992175444	0.163156401066875	0	0	
0.21035506425739517	0.115438295966	0	0	
0.059617179427500014	0.12114846171749998	0	0	
0.01179118866046875	0.26462643401859376	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.016416633471875004	0.250750099584375	0	0	
0.06660887588787501	0.10017337233637498	0	0	
0.23118137596423266	0.12114743409887503	0	0	
0.3995910844600139	0.17060293486687497	0	0	
0.4764628998003101	0.19739722554887504	0	0	
0.5259996768533127	0.22048376672687506	0	0	
0.5799474806167325	0.2221635231454688	0	0	
0.4447335406592051	0.20476749286087503	0	0	
0.3752477466920904	0.18552335518371876	0	0	
0.3164956450825974	0.163156401066875	0	0	
0.19060500050760076	0.115438295966	0	0	
0.059617179427500014	0.12114846171749998	0	0	
0.01179118866046875	0.26462643401859376	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.016416633471875004	0.250750099584375	0	0	
0.06660887588787501	0.10017337233637498	0	0	
0.20939055758274386	0.12114743409887503	0	0	
0.3335103358800299	0.17060293486687497	0	0	
0.3788633521476371	0.19739722554887504	0	0	
0.448049474641053	0.22048376672687506	0	0	
0.4428205097497847	0.2221635231454688	0	0	
0.37037676724992374	0.20476749286087503	0	0	
0.2960467103674375	0.18552335518371876	0	0	
0.25131280213375	0.163156401066875	0	0	
0.15587659193199999	0.115438295966	0	0	
0.059617179427500014	0.10095697143403648	0	0	
0.01179118866046875	0.26462643401859376	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.016416633471875004	0.250750099584375	0	0	
0.06660887588787501	0.10017337233637498	0	0	
0.3010947386240283	0.12114743409887503	0	0	
0.508865239012852	0.17060293486687497	0	0	
0.6067425066745327	0.19739722554887504	0	0	
0.6828602741382293	0.22048376672687506	0	0	
0.6796360511954731	0.2221635231454688	0	0	
0.5939921109477835	0.20476749286087503	0	0	
0.49255723588408934	0.18552335518371876	0	0	
0.4053572973580074	0.163156401066875	0	0	
0.2234328091727996	0.115438295966	0	0	
0.059617179427500014	0.12114846171749998	0	0	
0.01179118866046875	0.26462643401859376	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.016416633471875004	0.250750099584375	0	0	
0.06660887588787501	0.10017337233637498	0	0	
0.27620281267109514	0.12114743409887503	0	0	
0.468482559325084	0.17060293486687497	0	0	
0.5429245932733492	0.19739722554887504	0	0	
0.593300467341165	0.22048376672687506	0	0	
0.5621995597253889	0.2221635231454688	0	0	
0.49542072337066284	0.20476749286087503	0	0	
0.43486404447818827	0.18552335518371876	0	0	
0.3600801697700604	0.163156401066875	0	0	
0.20885075964745997	0.115438295966	0	0	
0.059617179427500014	0.12114846171749998	0	0	
0.01179118866046875	0.26462643401859376	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.016416633471875004	0.250750099584375	0	0	
0.06660887588787501	0.10017337233637498	0	0	
0.2746245704249136	0.12114743409887503	0	0	
0.44020321119146244	0.17060293486687497	0	0	
0.5236837494170661	0.19739722554887504	0	0	
0.5895469861596117	0.22048376672687506	0	0	
0.5415378010757651	0.2221635231454688	0	0	
0.4937077924648993	0.20476749286087503	0	0	
0.4204075896201578	0.18552335518371876	0	0	
0.3583346730289363	0.163156401066875	0	0	
0.2003587174946	0.115438295966	0	0	
0.059617179427500014	0.12114846171749998	0	0	
0.01179118866046875	0.26462643401859376	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.016416633471875004	0.250750099584375	0	0	
0.06660887588787501	0.10017337233637498	0	0	
0.2594789825536628	0.12114743409887503	0	0	
0.4359584408833731	0.17060293486687497	0	0	
0.5131820674649726	0.19739722554887504	0	0	
0.5847460218576248	0.22048376672687506	0	0	
0.5446282350618201	0.2221635231454688	0	0	
0.4723740166385715	0.20476749286087503	0	0	
0.4212696717905908	0.18552335518371876	0	0	
0.34363018533098155	0.163156401066875	0	0	
0.2076133477909004	0.115438295966	0	0	
0.059617179427500014	0.12114846171749998	0	0	
0.01179118866046875	0.26462643401859376	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.016416633471875004	0.250750099584375	0	0	
0.06660887588787501	0.10017337233637498	0	0	
0.2595066710141221	0.12114743409887503	0	0	
0.4498973487869634	0.17060293486687497	0	0	
0.5161930392134749	0.19739722554887504	0	0	
0.5887613738192865	0.22048376672687506	0	0	
0.5651133974836693	0.2221635231454688	0	0	
0.4772792278687126	0.20476749286087503	0	0	
0.4174234590301974	0.18552335518371876	0	0	
0.3466451342474687	0.163156401066875	0	0	
0.198296364400334	0.115438295966	0	0	
0.059617179427500014	0.12114846171749998	0	0	
0.01179118866046875	0.26462643401859376	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.22248	0	0	
0.0	0.15578999999999998	0	0	
0.0	0.29713500000000004	0	0	
0.016416633471875004	0.15803606371696435	0	0	
0.06660887588787501	0.08873627017154861	0	0	
0.16799630919605296	0.12114743409887503	0	0	
0.28234364513927845	0.17060293486687497	0	0	
0.3925228825188916	0.19739722554887504	0	0	
0.42491755573147993	0.22048376672687506	0	0	
0.44714711733026147	0.2221635231454688	0	0	
0.3935013344777316	0.20476749286087503	0	0	
0.32909319356736944	0.18552335518371876	0	0	
0.28190307330395564	0.163156401066875	0	0	
0.1739363349104156	0.115438295966	0	0	
0.059617179427500014	0.11103579547313848	0	0	
0.01179118866046875	0.26462643401859376	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.30000000000000004	0	0	
0.0	0.26149500000000003	0	0	
0.0	0.252045	0	0	
0.0	0.180495	0	0	
0.0	0.09571500000000001	0	0	
0.0	0.083565	0	0	
0.016416633471875004	0.07894851890399562	0	0	
0.06660887588787501	0.08511130455511062	0	0	
0.16729486819775008	0.12114743409887503	0	0	
0.26620586973374993	0.17060293486687497	0	0	
0.31979445109775007	0.19739722554887504	0	0	
0.3659675334537501	0.22048376672687506	0	0	
0.3693270462909376	0.2221635231454688	0	0	
0.33453498572175006	0.20476749286087503	0	0	
0.2960467103674375	0.18552335518371876	0	0	
0.25131280213375	0.163156401066875	0	0	
0.15587659193199999	0.115438295966	0	0	
0.059617179427500014	0.0806885670477105	0	0	
0.01179118866046875	0.18859887573940556	0	0	
