simulation_time	physical_time	old_house.energy	old_house.money	new_house.energy	new_house.money	office.energy	office.money	incinerator.energy	incinerator.money	fast_gas_boiler.energy	fast_gas_boiler.money	
5500	2018-08-18 04:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5501	2018-08-18 05:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5502	2018-08-18 06:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5503	2018-08-18 07:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5504	2018-08-18 08:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5505	2018-08-18 09:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5506	2018-08-18 10:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5507	2018-08-18 11:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5508	2018-08-18 12:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5509	2018-08-18 13:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5510	2018-08-18 14:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5511	2018-08-18 15:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5512	2018-08-18 16:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5513	2018-08-18 17:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5514	2018-08-18 18:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5515	2018-08-18 19:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5516	2018-08-18 20:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5517	2018-08-18 21:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5518	2018-08-18 22:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5519	2018-08-18 23:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5520	2018-08-19 00:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5521	2018-08-19 01:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5522	2018-08-19 02:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5523	2018-08-19 03:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5524	2018-08-19 04:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5525	2018-08-19 05:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5526	2018-08-19 06:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5527	2018-08-19 07:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5528	2018-08-19 08:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5529	2018-08-19 09:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5530	2018-08-19 10:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5531	2018-08-19 11:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5532	2018-08-19 12:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5533	2018-08-19 13:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5534	2018-08-19 14:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5535	2018-08-19 15:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5536	2018-08-19 16:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5537	2018-08-19 17:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5538	2018-08-19 18:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5539	2018-08-19 19:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5540	2018-08-19 20:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5541	2018-08-19 21:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5542	2018-08-19 22:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5543	2018-08-19 23:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5544	2018-08-20 00:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5545	2018-08-20 01:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5546	2018-08-20 02:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5547	2018-08-20 03:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5548	2018-08-20 04:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5549	2018-08-20 05:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5550	2018-08-20 06:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5551	2018-08-20 07:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5552	2018-08-20 08:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5553	2018-08-20 09:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5554	2018-08-20 10:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5555	2018-08-20 11:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5556	2018-08-20 12:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5557	2018-08-20 13:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5558	2018-08-20 14:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5559	2018-08-20 15:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5560	2018-08-20 16:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5561	2018-08-20 17:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5562	2018-08-20 18:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5563	2018-08-20 19:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5564	2018-08-20 20:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5565	2018-08-20 21:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5566	2018-08-20 22:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5567	2018-08-20 23:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5568	2018-08-21 00:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5569	2018-08-21 01:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5570	2018-08-21 02:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5571	2018-08-21 03:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5572	2018-08-21 04:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5573	2018-08-21 05:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5574	2018-08-21 06:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5575	2018-08-21 07:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5576	2018-08-21 08:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5577	2018-08-21 09:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5578	2018-08-21 10:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5579	2018-08-21 11:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5580	2018-08-21 12:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5581	2018-08-21 13:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5582	2018-08-21 14:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5583	2018-08-21 15:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5584	2018-08-21 16:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5585	2018-08-21 17:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5586	2018-08-21 18:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5587	2018-08-21 19:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5588	2018-08-21 20:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5589	2018-08-21 21:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5590	2018-08-21 22:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5591	2018-08-21 23:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5592	2018-08-22 00:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5593	2018-08-22 01:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5594	2018-08-22 02:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5595	2018-08-22 03:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5596	2018-08-22 04:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5597	2018-08-22 05:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5598	2018-08-22 06:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5599	2018-08-22 07:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5600	2018-08-22 08:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5601	2018-08-22 09:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5602	2018-08-22 10:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5603	2018-08-22 11:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5604	2018-08-22 12:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5605	2018-08-22 13:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5606	2018-08-22 14:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5607	2018-08-22 15:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5608	2018-08-22 16:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5609	2018-08-22 17:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5610	2018-08-22 18:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5611	2018-08-22 19:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5612	2018-08-22 20:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5613	2018-08-22 21:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5614	2018-08-22 22:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5615	2018-08-22 23:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5616	2018-08-23 00:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5617	2018-08-23 01:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5618	2018-08-23 02:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5619	2018-08-23 03:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5620	2018-08-23 04:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5621	2018-08-23 05:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5622	2018-08-23 06:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5623	2018-08-23 07:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5624	2018-08-23 08:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5625	2018-08-23 09:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5626	2018-08-23 10:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5627	2018-08-23 11:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5628	2018-08-23 12:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5629	2018-08-23 13:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5630	2018-08-23 14:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5631	2018-08-23 15:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5632	2018-08-23 16:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5633	2018-08-23 17:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5634	2018-08-23 18:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5635	2018-08-23 19:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5636	2018-08-23 20:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5637	2018-08-23 21:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5638	2018-08-23 22:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5639	2018-08-23 23:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5640	2018-08-24 00:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5641	2018-08-24 01:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5642	2018-08-24 02:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5643	2018-08-24 03:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5644	2018-08-24 04:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5645	2018-08-24 05:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5646	2018-08-24 06:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5647	2018-08-24 07:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5648	2018-08-24 08:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5649	2018-08-24 09:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5650	2018-08-24 10:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5651	2018-08-24 11:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5652	2018-08-24 12:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5653	2018-08-24 13:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5654	2018-08-24 14:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5655	2018-08-24 15:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5656	2018-08-24 16:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5657	2018-08-24 17:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5658	2018-08-24 18:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5659	2018-08-24 19:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5660	2018-08-24 20:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5661	2018-08-24 21:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5662	2018-08-24 22:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5663	2018-08-24 23:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5664	2018-08-25 00:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5665	2018-08-25 01:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5666	2018-08-25 02:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5667	2018-08-25 03:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5668	2018-08-25 04:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5669	2018-08-25 05:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5670	2018-08-25 06:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5671	2018-08-25 07:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5672	2018-08-25 08:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5673	2018-08-25 09:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5674	2018-08-25 10:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5675	2018-08-25 11:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5676	2018-08-25 12:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5677	2018-08-25 13:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5678	2018-08-25 14:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5679	2018-08-25 15:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5680	2018-08-25 16:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5681	2018-08-25 17:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5682	2018-08-25 18:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5683	2018-08-25 19:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5684	2018-08-25 20:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5685	2018-08-25 21:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5686	2018-08-25 22:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5687	2018-08-25 23:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5688	2018-08-26 00:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5689	2018-08-26 01:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5690	2018-08-26 02:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5691	2018-08-26 03:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5692	2018-08-26 04:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5693	2018-08-26 05:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5694	2018-08-26 06:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5695	2018-08-26 07:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5696	2018-08-26 08:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5697	2018-08-26 09:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5698	2018-08-26 10:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5699	2018-08-26 11:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5700	2018-08-26 12:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5701	2018-08-26 13:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5702	2018-08-26 14:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5703	2018-08-26 15:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5704	2018-08-26 16:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5705	2018-08-26 17:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5706	2018-08-26 18:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5707	2018-08-26 19:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5708	2018-08-26 20:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5709	2018-08-26 21:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5710	2018-08-26 22:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5711	2018-08-26 23:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5712	2018-08-27 00:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5713	2018-08-27 01:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5714	2018-08-27 02:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5715	2018-08-27 03:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5716	2018-08-27 04:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5717	2018-08-27 05:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5718	2018-08-27 06:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5719	2018-08-27 07:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5720	2018-08-27 08:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5721	2018-08-27 09:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5722	2018-08-27 10:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5723	2018-08-27 11:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5724	2018-08-27 12:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5725	2018-08-27 13:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5726	2018-08-27 14:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5727	2018-08-27 15:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5728	2018-08-27 16:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5729	2018-08-27 17:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5730	2018-08-27 18:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5731	2018-08-27 19:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5732	2018-08-27 20:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5733	2018-08-27 21:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5734	2018-08-27 22:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5735	2018-08-27 23:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5736	2018-08-28 00:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5737	2018-08-28 01:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5738	2018-08-28 02:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5739	2018-08-28 03:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5740	2018-08-28 04:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5741	2018-08-28 05:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5742	2018-08-28 06:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5743	2018-08-28 07:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5744	2018-08-28 08:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5745	2018-08-28 09:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5746	2018-08-28 10:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5747	2018-08-28 11:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5748	2018-08-28 12:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5749	2018-08-28 13:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5750	2018-08-28 14:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5751	2018-08-28 15:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5752	2018-08-28 16:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5753	2018-08-28 17:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5754	2018-08-28 18:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5755	2018-08-28 19:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5756	2018-08-28 20:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5757	2018-08-28 21:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5758	2018-08-28 22:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5759	2018-08-28 23:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5760	2018-08-29 00:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5761	2018-08-29 01:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5762	2018-08-29 02:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5763	2018-08-29 03:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5764	2018-08-29 04:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5765	2018-08-29 05:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5766	2018-08-29 06:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5767	2018-08-29 07:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5768	2018-08-29 08:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5769	2018-08-29 09:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5770	2018-08-29 10:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5771	2018-08-29 11:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5772	2018-08-29 12:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5773	2018-08-29 13:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5774	2018-08-29 14:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5775	2018-08-29 15:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5776	2018-08-29 16:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5777	2018-08-29 17:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5778	2018-08-29 18:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5779	2018-08-29 19:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5780	2018-08-29 20:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5781	2018-08-29 21:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5782	2018-08-29 22:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5783	2018-08-29 23:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5784	2018-08-30 00:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5785	2018-08-30 01:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5786	2018-08-30 02:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5787	2018-08-30 03:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5788	2018-08-30 04:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5789	2018-08-30 05:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5790	2018-08-30 06:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5791	2018-08-30 07:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5792	2018-08-30 08:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5793	2018-08-30 09:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5794	2018-08-30 10:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5795	2018-08-30 11:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
5796	2018-08-30 12:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5797	2018-08-30 13:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5798	2018-08-30 14:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5799	2018-08-30 15:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5800	2018-08-30 16:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5801	2018-08-30 17:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5802	2018-08-30 18:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5803	2018-08-30 19:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5804	2018-08-30 20:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5805	2018-08-30 21:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5806	2018-08-30 22:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5807	2018-08-30 23:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.35	
5808	2018-08-31 00:00:00	0	0	0	0	0	0	0.0	0.2	0.0	0.25	
