simulation_time	physical_time	Enedis.energy_sold_inside	Enedis.energy_sold_outside	Enedis.energy_bought_inside	Enedis.energy_bought_outside	Enedis.energy_erased_consumption	Enedis.energy_erased_production	Enedis.money_spent_inside	Enedis.money_spent_outside	Enedis.money_earned_inside	Enedis.money_earned_outside	general_aggregator.energy_sold_inside	general_aggregator.energy_sold_outside	general_aggregator.energy_bought_inside	general_aggregator.energy_bought_outside	general_aggregator.energy_erased_consumption	general_aggregator.energy_erased_production	general_aggregator.money_spent_inside	general_aggregator.money_spent_outside	general_aggregator.money_earned_inside	general_aggregator.money_earned_outside	Local_DHN.energy_sold_inside	Local_DHN.energy_sold_outside	Local_DHN.energy_bought_inside	Local_DHN.energy_bought_outside	Local_DHN.energy_erased_consumption	Local_DHN.energy_erased_production	Local_DHN.money_spent_inside	Local_DHN.money_spent_outside	Local_DHN.money_earned_inside	Local_DHN.money_earned_outside	gas_aggregator.energy_sold_inside	gas_aggregator.energy_sold_outside	gas_aggregator.energy_bought_inside	gas_aggregator.energy_bought_outside	gas_aggregator.energy_erased_consumption	gas_aggregator.energy_erased_production	gas_aggregator.money_spent_inside	gas_aggregator.money_spent_outside	gas_aggregator.money_earned_inside	gas_aggregator.money_earned_outside	
63	2019-01-03 15:00:00	0	0	3171.288622087037	0	0	0.0	317.1288622087037	0	0	0	73.91638196052313	3171.288622087037	3245.20500404756	0	-8.526512829121202e-14	0.0	327.91154453785265	0	14.759725976784564	317.1288622087037	0.12045810693085776	3100.2885881032603	3100.4090462101913	0	0.0	0.0	310.0409046210191	0	0.018068716039628663	310.028858810326	0	0	0	0	0	1000	0	0	0.0	0	
64	2019-01-03 16:00:00	0	0	3065.1572042374464	0	0	0.0	306.51572042374465	0	0	0	149.95518361248415	3065.1572042374464	3215.1123878499307	0	1.4210854715202004e-13	0.0	323.4241174531922	0	29.965395669785384	306.51572042374465	0.13397544870142053	3099.878733139143	3100.0127085878444	0	0.0	0.0	310.00127085878444	0	0.02009631730521308	309.98787331391435	0	0	0	0	0	1000	0	0	0.0	0	
65	2019-01-03 17:00:00	0	0	2876.1102991612283	0	0	0.0	287.61102991612285	0	0	0	325.0481780253781	2876.1102991612283	3201.1584771866064	0	-1.0800249583553523e-12	0.0	322.1926985317253	0	64.79102088825255	287.61102991612285	0.15131857264370627	3099.8486814273565	3100	0	0.0	0	310.0	0	0.02269778589655594	309.98486814273565	0	0	0	0	0	1000	0	0	0.0	0	
66	2019-01-03 18:00:00	0	0	2970.528067877851	0	0	0.0	297.0528067877851	0	0	0	229.08937890104005	2970.528067877851	3199.617446778891	0	1.0800249583553523e-12	0.0	327.8447726304447	0	45.78775423531383	297.0528067877851	0.16771717750887444	3099.832282822491	3100	0	0.0	0	310.0	0	0.025157576626331165	309.9832282822491	0	0	0	0	0	1000	0	0	0.0	0	
67	2019-01-03 19:00:00	0	0	2954.4957111939634	0	0	0.0	295.44957111939635	0	0	0	242.2210667873872	2954.4957111939634	3196.7167779813503	0	2.5579538487363607e-13	0.0	331.3184263535125	0	48.46075681141427	295.44957111939635	0.17796873559933585	3099.8220312644007	3100	0	0.0	0	310.0	0	0.026695310339900375	309.9822031264401	0	0	0	0	0	1000	0	0	0.0	0	
68	2019-01-03 20:00:00	0	0	2970.488521687911	0	0	0.0	297.04885216879114	0	0	0	223.15312891950867	2970.488521687911	3193.6416506074193	0	1.1084466677857563e-12	0.0	330.45172748449176	0	44.64409723776824	297.04885216879114	2.188620989380595	3097.8113790106195	3100	0	0.0	0	310.0	0	0.3282931484070893	309.781137901062	0	0	0	0	0	1000	0	0	0.0	0	
69	2019-01-03 21:00:00	0	0	2983.3249227929196	0	0	0.0	298.33249227929196	0	0	0	213.04142108326747	2983.3249227929196	3196.366343876187	0	-1.2221335055073723e-12	0.0	329.8272404281362	0	42.612627452415865	298.33249227929196	0.2270783088131464	3099.7729216911866	3100	0	0.0	0	310.0	0	0.03406174632197195	309.9772921691187	0	0	0	0	0	1000	0	0	0.0	0	
70	2019-01-03 22:00:00	0	0	2990.288059124551	0	0	0.0	299.02880591245514	0	0	0	212.33883454452433	2990.288059124551	3202.6268936690753	0	-7.673861546209082e-13	0.0	333.43605086743946	0	42.50126212109598	299.02880591245514	0.20965200252497584	3099.7903479974752	3100	0	0.0	0	310.0	0	0.03144780037874637	309.9790347997475	0	0	0	0	0	1000	0	0	0.0	0	
71	2019-01-03 23:00:00	0	0	3037.6479546056166	0	0	0.0	303.7647954605617	0	0	0	189.91465907569304	3037.6479546056166	3227.56261368131	0	5.684341886080802e-14	0.0	336.13510858986007	0	37.992528631326756	303.7647954605617	0.22007229509018808	3099.77992770491	3100	0	0.0	0	310.0	0	0.03301084426352821	309.977992770491	0	0	0	0	0	1000	0	0	0.0	0	
72	2019-01-04 00:00:00	0	0	11019.125145623053	0	0	0.0	1101.9125145623054	0	0	0	146.66808813150635	5509.5625728115265	16655.765668623397	0	6.821210263296962e-13	0.0	1681.2228825726247	0	15.047622403502341	550.9562572811527	0.2324961598175835	6199.535007680365	3100	0	0.0	0	310.0	0	0.03487442397263753	619.9535007680365	0	4799.999999999999	1000.0	0	0	0.0	200.0	0	0	479.99999999999994	
73	2019-01-04 01:00:00	0	0	9059.949921976075	0	0	0.0	905.9949921976075	0	0	0	149.76654600835752	4529.974960988037	13679.248594022683	0	6.536993168992922e-13	9.094947017729282e-13	1380.5780132351408	0	15.137494738235494	452.99749609880377	0.24645648685565802	6199.507087026289	3100	0	0.0	0	310.0	0	0.0369684730283487	619.950708702629	0	2799.999999999999	1000.0	0	0	0.0	170.3	0	0	279.99999999999994	
74	2019-01-04 02:00:00	0	0	3520.210474185632	0	0	0.0	352.0210474185632	0	0	0	150.22045555876812	3520.210474185632	3670.4309297443997	0	-3.126388037344441e-13	0.0	376.416794110382	0	15.151104056516576	352.0210474185632	0	3100.0	3100	0	0	0	310.0	0	0	310.0	0	400.0	400.0	0	0	600.0	62.0	0	0	40.0	
75	2019-01-04 03:00:00	0	0	3115.3007454554418	0	0	0.0	311.5300745455442	0	0	0	146.01092208495825	3115.3007454554418	3261.3116675404	0	-1.7053025658242404e-13	0.0	332.6158957891641	0	14.695029571114118	311.5300745455442	0	3100.0	3100	0	0	0	310.0	0	0	310.0	0.0	0	0	0	0	1000.0	0	0	0.0	0	
76	2019-01-04 04:00:00	0	0	3115.49533977478	0	0	0.0	311.549533977478	0	0	0	141.22236386187038	3115.49533977478	3256.71770363665	0	-3.979039320256561e-13	0.0	323.3993636609336	0	14.088495140889354	311.549533977478	0	3100.0	3100	0	0	0	310.0	0	0	310.0	0.0	0	0	0	0	1000.0	0	0	0.0	0	
77	2019-01-04 05:00:00	0	0	3144.8113368464774	0	0	0.0	314.4811336846478	0	0	0	136.52837474097262	3144.8113368464774	3281.33971158745	0	-3.694822225952521e-13	0.0	322.4036362725816	0	13.585624829172641	314.4811336846478	0	3100.0	3100	0	0	0	310.0	0	0	310.0	0.0	0	0	0	0	1000.0	0	0	0.0	0	
78	2019-01-04 06:00:00	0	0	3194.82886292118	0	0	0.0	319.48288629211805	0	0	0	125.71044719916979	3194.82886292118	3320.53931012035	0	5.968558980384842e-13	0.0	324.75407984705146	0	12.513515742709094	319.48288629211805	0	3100.0	3100	0	0	0	310.0	0	0	310.0	0.0	0	0	0	0	1000.0	0	0	0.0	0	
79	2019-01-04 07:00:00	0	0	3201.5239190052084	0	0	0.0	320.15239190052085	0	0	0	126.94582290039159	3201.5239190052084	3328.4697419055997	0	-2.4158453015843406e-13	0.0	329.9454084683589	0	12.68496113422036	320.15239190052085	0	3100.0	3100	0	0	0	310.0	0	0	310.0	0.0	0	0	0	0	1000.0	0	0	0.0	0	
80	2019-01-04 08:00:00	0	0	3238.6668871553256	0	0	0.0	323.8666887155326	0	0	0	97.30958133272155	3238.6668871553256	3335.976468488047	0	-5.684341886080801e-13	0.0	345.96281379757835	0	9.809082411947056	323.8666887155326	0	3100.0	3100	0	0	0	310.0	0	0	310.0	0.0	0	0	0	0	1000.0	0	0	0.0	0	
81	2019-01-04 09:00:00	0	0	3292.595976352775	0	0	0.0	329.2595976352775	0	0	0	65.23052104726452	3292.595976352775	3357.8264974000394	0	-2.4158453015843406e-13	0.0	343.6989538528246	0	6.560354732934415	329.2595976352775	0.9988874897678325	3099.123748615052	3100.12263610482	0	0.0	0.0	310.01226361048197	0	0.14983312346517486	309.9123748615052	0.0	0	0	0	0	1000.0	0	0	0.0	0	
82	2019-01-04 10:00:00	0	0	3306.7729341136155	0	0	0.0	330.6772934113616	0	0	0	70.48637748145755	3306.7729341136155	3377.259311595073	0	-3.410605131648481e-13	0.0	346.91581650012705	0	7.0578720969578255	330.6772934113616	0	3100.455536275201	3100.455536275201	0	0	0.0	310.0455536275201	0	0	310.0455536275201	0.0	0	0	0	0	1000.0	0	0	0.0	0	
83	2019-01-04 11:00:00	0	0	3349.6486171050965	0	0	0.0	334.9648617105097	0	0	0	64.75711393055384	3349.6486171050965	3414.40573103565	0	1.8474111129762605e-13	0.0	349.6235971684192	0	6.490924285749968	334.9648617105097	0	3100.8799047960283	3100.8799047960283	0	0	0.0	310.0879904796028	0	0	310.08799047960287	0.0	0	0	0	0	1000.0	0	0	0.0	0	
84	2019-01-04 12:00:00	0	0	3380.1848722059613	0	0	0.0	338.01848722059617	0	0	0	50.84064905293553	3380.1848722059613	3431.025521258897	0	-2.6290081223123707e-13	0.0	357.6854465912759	0	10.149851492508436	338.01848722059617	0.7352495375649858	3100.3476422251965	3101.0828917627614	0	0.0	0.0	310.1082891762761	0	0.11028743063474787	310.0347642225197	0.0	0	0	0	0	1000.0	0	0	0.0	0	
85	2019-01-04 13:00:00	0	0	3382.152225274015	0	0	0.0	338.2152225274015	0	0	0	66.75362603549209	3382.152225274015	3448.9058513095074	0	-3.836930773104541e-13	4.547473508864641e-13	360.6769472424698	0	13.331271987511913	338.2152225274015	0.07054167161593891	3101.188624183535	3101.259165855151	0	0.0	4.547473508864641e-13	310.1259165855151	0	0.010581250742390837	310.1188624183535	0.0	0	0	0	0	1000.0	0	0	0.0	0	
86	2019-01-04 14:00:00	0	0	3386.9710584831873	0	0	0.0	338.69710584831876	0	0	0	68.19891465276028	3386.9710584831873	3455.1699731359477	0	-4.263256414560601e-14	0.0	353.09864689583355	0	13.61177884521317	338.69710584831876	0.19755299107084318	3100.8872823771258	3101.0848353681968	0	0.0	0.0	310.1084835368197	0	0.029632948660626476	310.0887282377126	0.0	0	0	0	0	1000.0	0	0	0.0	0	
87	2019-01-04 15:00:00	0	0	3372.831922181153	0	0	0.0	337.28319221811535	0	0	0	87.12173110772513	3372.831922181153	3459.9536532888783	0	0.0	0.0	354.40403304867425	0	17.40079580622492	337.28319221811535	0.16531161571484282	3100.6088789390315	3100.7741905547464	0	0.0	0.0	310.07741905547465	0	0.024796742357226422	310.06088789390316	0.0	0	0	0	0	1000.0	0	0	0.0	0	
88	2019-01-04 16:00:00	0	0	3276.2740505963775	0	0	0.0	327.6274050596378	0	0	0	170.9895958389016	3276.2740505963775	3447.2636464352786	0	2.8421709430404007e-13	0.0	350.48575883641195	0	34.065713028316395	327.6274050596378	0.1802866124540575	3100.312189032629	3100.492475645083	0	0.0	0.0	310.0492475645083	0	0.027042991868108626	310.0312189032629	0.0	0	0	0	0	1000.0	0	0	0.0	0	
89	2019-01-04 17:00:00	0	0	3102.55753191346	0	0	0.0	310.255753191346	0	0	0	345.18673236140324	3102.55753191346	3447.7442642748633	0	-1.4779288903810084e-12	0.0	351.90726912699	0	68.81873175545765	310.255753191346	0.19928204238645963	3099.8007179576134	3100	0	0.0	0	310.0	0	0.029892306357968943	309.9800717957614	0.0	0	0	0	0	1000.0	0	0	0.0	0	
90	2019-01-04 18:00:00	0	0	3184.643156295784	0	0	0.0	318.46431562957844	0	0	0	250.1847077973153	3184.643156295784	3434.8278640930994	0	1.3358203432289883e-12	4.547473508864641e-13	369.9511395340332	0	50.00682001456889	318.46431562957844	0.21458052365066782	3099.785419476349	3099.9999999999995	0	0.0	4.547473508864641e-13	309.99999999999994	0	0.032187078547600174	309.97854194763494	0.0	0	0	0	0	1000.0	0	0	0.0	0	
91	2019-01-04 19:00:00	0	0	3161.111457621353	0	0	0.0	316.1111457621353	0	0	0	262.20329303484607	3161.111457621353	3423.314750656199	0	1.7053025658242404e-13	4.547473508864641e-13	381.2204893973985	0	52.45720206090609	316.1111457621353	0.22114228705084865	3099.7788577129486	3099.9999999999995	0	0.0	4.547473508864641e-13	309.99999999999994	0	0.0331713430576273	309.9778857712949	0.0	0	0	0	0	1000.0	0	0	0.0	0	
92	2019-01-04 20:00:00	0	0	3167.985751418725	0	0	0.0	316.79857514187256	0	0	0	243.3395714914189	3167.985751418725	3411.325322910144	0	1.0231815394945443e-12	0.0	377.4109365693675	0	48.68138575215027	316.79857514187256	2.230461691006199	3097.769538308994	3100	0	0.0	0	310.0	0	0.3345692536509298	309.7769538308994	0.0	0	0	0	0	1000.0	0	0	0.0	0	
93	2019-01-04 21:00:00	0	0	3173.5461109901503	0	0	0.0	317.3546110990151	0	0	0	232.8061107449712	3173.5461109901503	3406.3522217351215	0	-1.3358203432289883e-12	0.0	372.9835916783922	0	46.56556538475671	317.3546110990151	0.2673944248788181	3099.7326055751214	3100	0	0.0	0	310.0	0	0.04010916373182272	309.97326055751216	0.0	0	0	0	0	1000.0	0	0	0.0	0	
94	2019-01-04 22:00:00	0	0	3170.7390775536787	0	0	0.0	317.0739077553679	0	0	0	231.21395612799506	3170.7390775536787	3401.953033681674	0	-8.526512829121202e-13	0.0	378.90716253918106	0	46.27628643779014	317.0739077553679	0.24727210297640698	3099.7527278970238	3100	0	0.0	0	310.0	0	0.03709081544646105	309.9752727897024	0.0	0	0	0	0	1000.0	0	0	0.0	0	
95	2019-01-04 23:00:00	0	0	3192.004814083411	0	0	0.0	319.20048140834115	0	0	0	206.44763371200187	3192.004814083411	3398.452447795413	0	1.1368683772161603e-13	0.0	371.11995635593917	0	41.299123558588455	319.20048140834115	0.2553991615874007	3099.7446008384127	3100	0	0.0	0	310.0	0	0.03830987423811011	309.9744600838413	0.0	0	0	0	0	1000.0	0	0	0.0	0	
96	2019-01-05 00:00:00	0	0	17675.607480902752	0	0	0.0	1767.5607480902754	0	0	0	159.1232586434973	8837.803740451376	26396.403648524618	0	4.831690603168681e-13	0.0	2669.3592322904624	0	16.29313945470148	883.7803740451377	0.261675285126724	6199.476649429746	3100	0	0.0	0	310.0	0	0.0392512927690086	619.9476649429747	0	11200.0	1000.0	0	0	0.0	200.0	0	0	1120.0	
97	2019-01-05 01:00:00	0	0	15692.97227318261	0	0	0.0	1569.297227318261	0	0	0	156.6908489930967	7846.486136591305	23402.646336295507	0	7.958078640513122e-13	0.0	2361.5966280386388	0	15.829925036709405	784.6486136591305	0.2653246444486677	6199.469350711102	3100	0	0.0	0	310.0	0	0.039798696667300154	619.9469350711103	0	9200.0	1000.0	0	0	0.0	170.3	0	0	920.0	
98	2019-01-05 02:00:00	0	0	13732.7309878089	0	0	0.0	1373.27309878089	0	0	0	151.77215341914976	6866.36549390445	20418.1376473236	0	-4.547473508864641e-13	0.0	2059.3113353351578	0	15.306273842554749	686.636549390445	0	6200.0	3100	0	0	0	310.0	0	0	620.0	0	7200.0	1000.0	0	0	0.0	155.0	0	0	720.0	
99	2019-01-05 03:00:00	0	0	11768.078997320705	0	0	0.0	1176.8078997320706	0	0	0	144.65977946699817	5884.039498660352	17428.69927812735	0	-2.8421709430404007e-13	0.0	1756.0836387934544	0	14.559915309318123	588.4039498660353	0	6200.0	3100	0	0	0	310.0	0	0	620.0	0	5200.0	1000.0	0	0	0.0	140.2	0	0	520.0	
100	2019-01-05 04:00:00	0	0	9798.07554096843	0	0	0.0	979.807554096843	0	0	0	138.14953530813432	4899.037770484215	14437.18730579235	0	-2.8421709430404007e-13	0.0	1438.8295146452458	0	13.781212285515743	489.9037770484215	0	6200.0	3100	0	0	0	310.0	0	0	620.0	0	3200.0	1000.0	0	0	0.0	85.5	0	0	320.0	
101	2019-01-05 05:00:00	0	0	3903.4948044144476	0	0	0.0	390.34948044144477	0	0	0	132.0384431337526	3903.4948044144476	4035.5332475482	0	-3.410605131648481e-13	0.0	392.9504741322969	0	13.130311668450638	390.34948044144477	0	3100.0	3100	0	0	0	310.0	0	0	310.0	0	600.0	600.0	0	0	400.0	41.04	0	0	60.0	
102	2019-01-05 06:00:00	0	0	3305.461965066992	0	0	0.0	330.54619650669923	0	0	0	120.25518736575793	3305.461965066992	3425.7171524327505	0	6.394884621840902e-13	0.0	331.79047749775094	0	11.961369759367908	330.54619650669923	0	3100.0	3100	0	0	0	310.0	0	0	310.0	0.0	0	0	0	0	1000.0	0	0	0.0	0	
103	2019-01-05 07:00:00	0	0	3293.30009459665	0	0	0.0	329.330009459665	0	0	0	122.26321713000024	3293.30009459665	3415.5633117266498	0	-3.268496584496461e-13	0.0	337.5486771137365	0	12.214160557181227	329.330009459665	0	3100.0	3100	0	0	0	310.0	0	0	310.0	0.0	0	0	0	0	1000.0	0	0	0.0	0	
104	2019-01-05 08:00:00	0	0	3316.804222860404	0	0	0.0	331.6804222860404	0	0	0	94.31336345894557	3316.804222860404	3411.11758631935	0	-5.400124791776761e-13	0.0	357.4143201550689	0	9.553906328097877	331.6804222860404	0	3100.0	3100	0	0	0	310.0	0	0	310.0	0.0	0	0	0	0	1000.0	0	0	0.0	0	
105	2019-01-05 09:00:00	0	0	3361.6028997354147	0	0	0.0	336.16028997354147	0	0	0	64.77093123290017	3361.6028997354147	3426.3738309683145	0	-2.4158453015843406e-13	4.547473508864641e-13	352.65484156505624	0	6.54956852729345	336.16028997354147	0.9988874897678325	3099.0059071701176	3100.004794659885	0	0.0	4.547473508864641e-13	310.0004794659885	0	0.14983312346517486	309.90059071701177	0.0	0	0	0	0	1000.0	0	0	0.0	0	
106	2019-01-05 10:00:00	0	0	3381.65819875182	0	0	0.0	338.165819875182	0	0	0	70.3514918095593	3381.65819875182	3452.009690561379	0	-3.268496584496461e-13	0.0	356.86978585017374	0	7.044383529768001	338.165819875182	0	3100.539305198857	3100.539305198857	0	0	0.0	310.05393051988574	0	0	310.05393051988574	0.0	0	0	0	0	1000.0	0	0	0.0	0	
107	2019-01-05 11:00:00	0	0	3386.711161881655	0	0	0.0	338.6711161881655	0	0	0	65.27784131646101	3386.711161881655	3451.989003198116	0	1.8474111129762605e-13	0.0	354.36447789084747	0	6.537083198151744	338.6711161881655	0	3100.817448752294	3100.817448752294	0	0	0.0	310.08174487522933	0	0	310.0817448752294	0.0	0	0	0	0	1000.0	0	0	0.0	0	
108	2019-01-05 12:00:00	0	0	3389.611252559954	0	0	0.0	338.96112525599546	0	0	0	51.24010600142579	3389.611252559954	3440.85135856138	0	-2.5579538487363607e-13	0.0	359.1013615799593	0	10.229742882206486	338.96112525599546	0.7447505044642899	3100.34737389423	3101.092124398694	0	0.0	0.0	310.1092124398694	0	0.11171257566964349	310.034737389423	0.0	0	0	0	0	1000.0	0	0	0.0	0	
109	2019-01-05 13:00:00	0	0	3364.3739498065256	0	0	0.0	336.4373949806526	0	0	0	69.3421155572101	3364.3739498065256	3433.7160653637357	0	-3.836930773104541e-13	4.547473508864641e-13	358.4735262886663	0	13.848969891855521	336.4373949806526	0.09779566911810067	3101.0746611282134	3101.1724567973315	0	0.0	4.547473508864641e-13	310.1172456797332	0	0.014669350367715099	310.1074661128214	0.0	0	0	0	0	1000.0	0	0	0.0	0	
110	2019-01-05 14:00:00	0	0	3344.4650310953616	0	0	0.0	334.4465031095362	0	0	0	73.36376142897089	3344.4650310953616	3417.8287925243326	0	-5.684341886080802e-14	0.0	348.5681123108841	0	14.644748200455304	334.4465031095362	0.22405932663396216	3100.7618271761635	3100.9858865027973	0	0.0	0.0	310.0985886502797	0	0.033608898995094325	310.07618271761635	0.0	0	0	0	0	1000.0	0	0	0.0	0	
111	2019-01-05 15:00:00	0	0	3324.664413980384	0	0	0.0	332.4664413980384	0	0	0	94.70225903150737	3324.664413980384	3419.366673011891	0	-4.263256414560601e-14	0.0	349.3956033073702	0	18.916901390981337	332.4664413980384	0.19303451751307504	3100.6087240297943	3100.8017585473076	0	0.0	0.0	310.0801758547308	0	0.028955177626961256	310.06087240297944	0.0	0	0	0	0	1000.0	0	0	0.0	0	
112	2019-01-05 16:00:00	0	0	3260.469752676971	0	0	0.0	326.0469752676971	0	0	0	178.7104559524128	3260.469752676971	3439.1802086293833	0	1.1368683772161603e-13	0.0	349.5467161576502	0	35.71645013777104	326.0469752676971	0.20323281774003357	3100.1021788274616	3100.3054116452017	0	0.0	0.0	310.0305411645202	0	0.030484922661005033	310.0102178827462	0.0	0	0	0	0	1000.0	0	0	0.0	0	
113	2019-01-05 17:00:00	0	0	3106.7434594614683	0	0	0.0	310.67434594614684	0	0	0	350.226909182175	3106.7434594614683	3456.9703686436433	0	-1.3642420526593924e-12	0.0	353.0192862876323	0	69.82676711961213	310.67434594614684	0.21253005235680428	3099.7874699476433	3100	0	0.0	0	310.0	0	0.03187950785352064	309.9787469947644	0.0	0	0	0	0	1000.0	0	0	0.0	0	
114	2019-01-05 18:00:00	0	0	3208.452836194661	0	0	0.0	320.8452836194661	0	0	0	255.2504021731774	3208.452836194661	3463.7032383678384	0	1.1652900866465643e-12	0.0	375.1205392502463	0	51.01995888974129	320.8452836194661	0.2235390177614083	3099.7764609822384	3100	0	0.0	0	310.0	0	0.03353085266421124	309.9776460982239	0.0	0	0	0	0	1000.0	0	0	0.0	0	
115	2019-01-05 19:00:00	0	0	3213.323803822393	0	0	0.0	321.3323803822393	0	0	0	267.6776017983705	3213.323803822393	3481.0014056207638	0	2.2737367544323206e-13	0.0	393.92438566764156	0	53.552063813610985	321.3323803822393	0.2319147250362054	3099.7680852749636	3100	0	0.0	0	310.0	0	0.03478720875543081	309.97680852749636	0.0	0	0	0	0	1000.0	0	0	0.0	0	
116	2019-01-05 20:00:00	0	0	3242.436968438807	0	0	0.0	324.24369684388074	0	0	0	248.10347813471753	3242.436968438807	3490.5404465735246	0	1.0516032489249483e-12	0.0	394.4988584209121	0	49.63416708081001	324.24369684388074	2.2410034140251294	3097.7589965859747	3100	0	0.0	0	310.0	0	0.3361505121037694	309.7758996585975	0.0	0	0	0	0	1000.0	0	0	0.0	0	
117	2019-01-05 21:00:00	0	0	3236.2312517064047	0	0	0.0	323.6231251706405	0	0	0	238.53117034370348	3236.2312517064047	3474.762422050108	0	-1.1652900866465643e-12	0.0	387.04298889140995	0	47.71057730450315	323.6231251706405	0.277830901542038	3099.722169098458	3100	0	0.0	0	310.0	0	0.0416746352313057	309.9722169098458	0.0	0	0	0	0	1000.0	0	0	0.0	0	
118	2019-01-05 22:00:00	0	0	3209.3626171135656	0	0	0.0	320.93626171135656	0	0	0	236.93124420880682	3209.3626171135656	3446.2938613223723	0	-6.536993168992922e-13	0.0	389.0227806161448	0	47.419744053952485	320.93626171135656	0.258788825227978	3099.741211174772	3100	0	0.0	0	310.0	0	0.0388183237841967	309.97412111747724	0.0	0	0	0	0	1000.0	0	0	0.0	0	
119	2019-01-05 23:00:00	0	0	3207.354304458514	0	0	0.0	320.7354304458514	0	0	0	212.72199810125312	3207.354304458514	3420.076302559767	0	1.9895196601282805e-13	0.0	375.54763584507765	0	42.55399643643875	320.7354304458514	0.26759036383298207	3099.732409636167	3100	0	0.0	0	310.0	0	0.04013855457494731	309.9732409636167	0.0	0	0	0	0	1000.0	0	0	0.0	0	
120	2019-01-06 00:00:00	0	0	17676.536986500476	0	0	0.0	1767.6536986500478	0	0	0	167.59508513052938	8838.268493250238	26405.308593581605	0	6.252776074688882e-13	0.0	2671.1449664361953	0	17.140322103404667	883.8268493250239	0.2774923995825944	6199.445015200835	3100	0	0.0	0	310.0	0	0.04162385993738916	619.9445015200836	0	11200.0	1000.0	0	0	0.0	200.0	0	0	1120.0	
121	2019-01-06 01:00:00	0	0	15657.370376606372	0	0	0.0	1565.7370376606373	0	0	0	168.9604818756202	7828.685188303186	23397.06954094292	0	7.958078640513122e-13	0.0	2360.6516956505034	0	17.056888324961747	782.8685188303186	0.2880646179440883	6199.423870764112	3100	0	0.0	0	310.0	0	0.04320969269161324	619.9423870764113	0	9200.0	1000.0	0	0	0.0	170.3	0	0	920.0	
122	2019-01-06 02:00:00	0	0	13652.520234306641	0	0	0.0	1365.2520234306642	0	0	0	167.04987321487866	6826.260117153321	20393.3099903682	0	-7.389644451905042e-13	0.0	2055.463048507071	0	16.82304582212766	682.6260117153321	0	6200.0	3100	0	0	0	310.0	0	0	620.0	0	7200.0	1000.0	0	0	0.0	155.0	0	0	720.0	
123	2019-01-06 03:00:00	0	0	11647.067569549636	0	0	0.0	1164.7067569549636	0	0	0	160.1828962677826	5823.533784774818	17383.7166810426	0	-2.5579538487363607e-13	0.0	1749.7770786821727	0	16.104186989396556	582.3533784774818	0	6200.0	3100	0	0	0	310.0	0	0	620.0	0	5200.0	1000.0	0	0	0.0	140.2	0	0	520.0	
124	2019-01-06 04:00:00	0	0	9667.892384762476	0	0	0.0	966.7892384762476	0	0	0	153.9282437875627	4833.946192381238	14387.874436168799	0	-3.694822225952521e-13	0.0	1434.6132642924324	0	15.361983133458606	483.3946192381238	0	6200.0	3100	0	0	0	310.0	0	0	620.0	0	3200.0	1000.0	0	0	0.0	85.5	0	0	320.0	
125	2019-01-06 05:00:00	0	0	3867.9959405830105	0	0	0.0	386.79959405830107	0	0	0	146.95044497923928	3867.9959405830105	4014.94638556225	0	-4.831690603168681e-13	0.0	391.5423327724579	0	14.627831852999316	386.79959405830107	0	3100.0	3100	0	0	0	310.0	0	0	310.0	0	600.0	600.0	0	0	400.0	41.04	0	0	60.0	
126	2019-01-06 06:00:00	0	0	3275.4302779702407	0	0	0.0	327.5430277970241	0	0	0	133.5408069685094	3275.4302779702407	3408.97108493875	0	6.821210263296962e-13	0.0	330.6701655824024	0	13.296551719643064	327.5430277970241	0	3100.0	3100	0	0	0	310.0	0	0	310.0	0.0	0	0	0	0	1000.0	0	0	0.0	0	
127	2019-01-06 07:00:00	0	0	3260.1556917877388	0	0	0.0	326.0155691787739	0	0	0	132.8049498248611	3260.1556917877388	3392.9606416126	0	-2.8421709430404007e-13	0.0	335.57546401278	0	13.270873826667307	326.0155691787739	0	3100.0	3100	0	0	0	310.0	0	0	310.0	0.0	0	0	0	0	1000.0	0	0	0.0	0	
128	2019-01-06 08:00:00	0	0	3289.3184903363676	0	0	0.0	328.9318490336368	0	0	0	101.67769283443243	3289.3184903363676	3390.9961831707997	0	-4.689582056016661e-13	0.0	354.3478183152299	0	10.245893562118141	328.9318490336368	0	3100.0	3100	0	0	0	310.0	0	0	310.0	0.0	0	0	0	0	1000.0	0	0	0.0	0	
129	2019-01-06 09:00:00	0	0	3347.7008523835757	0	0	0.0	334.7700852383576	0	0	0	69.77476050634341	3347.7008523835757	3417.475612889919	0	-2.5579538487363607e-13	0.0	351.4916404230038	0	7.060830649628411	334.7700852383576	0.9988874897678325	3099.0416542620815	3100.040541751849	0	0.0	0.0	310.00405417518493	0	0.14983312346517486	309.9041654262082	0.0	0	0	0	0	1000.0	0	0	0.0	0	
130	2019-01-06 10:00:00	0	0	3375.3371642963525	0	0	0.0	337.53371642963526	0	0	0	73.466366675032	3375.3371642963525	3448.8035309713846	0	-3.552713678800501e-13	0.0	356.45523594583955	0	7.355871016315273	337.53371642963526	0	3100.162481311716	3100.162481311716	0	0	0.0	310.0162481311716	0	0	310.0162481311716	0.0	0	0	0	0	1000.0	0	0	0.0	0	
