simulation_time	physical_time	DHN_manager.LTH.energy_bought	DHN_manager.LTH.energy_sold	DHN_manager.LTH.energy_erased	DHN_manager.LTH.energy_imbalance	DHN_manager.money_spent	DHN_manager.money_earned	
7717	2018-11-18 13:00:00	1825.4624695813804	1825.4624695813804	1253.2687652093095	0.0	796.2051140938752	796.2051140938752	
7718	2018-11-18 14:00:00	1667.4267879365743	1667.4267879365743	1332.2866060317128	0.0	728.2566650537744	728.2566650537744	
7719	2018-11-18 15:00:00	1762.2481969234582	1762.2481969234582	1284.875901538271	0.0	769.0257344778349	769.0257344778349	
7720	2018-11-18 16:00:00	1899.2124543489567	1899.2124543489567	1216.3937728255214	0.0	827.9143903125887	827.9143903125887	
7721	2018-11-18 17:00:00	2254.6423914659017	2254.6423914659017	1038.6788042670491	0.0	969.3978729721026	969.3978729721026	
7722	2018-11-18 18:00:00	2051.679586771199	2051.679586771199	1140.1602066144005	0.0	870.7968356899278	870.7968356899278	
7723	2018-11-18 19:00:00	2146.500995758083	2146.500995758083	1092.7495021209586	0.0	911.565905113988	911.565905113988	
7724	2018-11-18 20:00:00	2325.608101622196	2325.608101622196	1003.1959491889021	0.0	988.5741473594353	988.5741473594353	
7725	2018-11-18 21:00:00	2430.9652227187335	2430.9652227187335	950.5173886406332	0.0	1033.873113386169	1033.873113386169	
7726	2018-11-18 22:00:00	2557.393768034579	2557.393768034579	887.3031159827106	0.0	1088.2318726182498	1088.2318726182498	
7727	2018-11-18 23:00:00	2486.4280578782846	2486.4280578782846	922.7859710608578	0.0	1069.055598230917	1069.055598230917	
7728	2018-11-19 00:00:00	2623.392315303783	2623.392315303783	854.3038423481084	0.0	869.1870319313413	869.1870319313413	
7729	2018-11-19 01:00:00	2718.2137242906674	2718.2137242906674	806.8931378546663	0.0	900.6034306758477	900.6034306758477	
7730	2018-11-19 02:00:00	2770.8922848389357	2770.8922848389357	780.553857580532	0.0	918.0569855339068	918.0569855339068	
7731	2018-11-19 03:00:00	2844.642269606512	2844.642269606512	743.6788651967441	0.0	942.4919623351893	942.4919623351893	
7732	2018-11-19 04:00:00	2855.177981716166	2855.177981716166	738.4110091419169	0.0	945.9826733068013	945.9826733068013	
7733	2018-11-19 05:00:00	2918.392254374088	2918.392254374088	706.8038728129559	0.0	966.9269391364721	966.9269391364721	
7734	2018-11-19 06:00:00	3231.6793430524185	3231.6793430524185	550.1603284737907	0.0	1078.283034248498	1078.283034248498	
7735	2018-11-19 07:00:00	3157.9293582848422	3157.9293582848422	587.0353208575788	0.0	1053.8480574472155	1053.8480574472155	
7736	2018-11-19 08:00:00	3139.642208676817	3139.642208676817	596.1788956615916	0.0	1040.23186954032	1040.23186954032	
7737	2018-11-19 09:00:00	2362.783787173722	2362.783787173722	984.6081064131389	0.0	775.2844916773743	775.2844916773743	
7738	2018-11-19 10:00:00	2046.7124238841093	2046.7124238841093	1142.6437880579454	0.0	670.5631625290199	670.5631625290199	
7739	2018-11-19 11:00:00	1835.998181691034	1835.998181691034	1248.000909154483	0.0	600.7489430967836	600.7489430967836	
7740	2018-11-19 12:00:00	1793.855333252419	1793.855333252419	1269.0723333737906	0.0	782.6154242858549	782.6154242858549	
7741	2018-11-19 13:00:00	1825.4624695813804	1825.4624695813804	1253.2687652093095	0.0	796.2051140938752	796.2051140938752	
7742	2018-11-19 14:00:00	1994.0338633358406	1994.0338633358406	1168.9830683320797	0.0	868.6834597366492	868.6834597366492	
7743	2018-11-19 15:00:00	2088.855272322724	2088.855272322724	1121.572363838638	0.0	909.4525291607096	909.4525291607096	
7744	2018-11-19 16:00:00	1983.4981512261866	1983.4981512261866	1174.2509243869067	0.0	864.1535631339757	864.1535631339757	
7745	2018-11-19 17:00:00	2496.9637699879386	2496.9637699879386	917.5181150060306	0.0	1073.5854948335905	1073.5854948335905	
7746	2018-11-19 18:00:00	2409.8937984994263	2409.8937984994263	961.0531007502868	0.0	1024.8133201808223	1024.8133201808223	
7747	2018-11-19 19:00:00	2589.00090436354	2589.00090436354	871.49954781823	0.0	1101.8215624262698	1101.8215624262698	
7748	2018-11-19 20:00:00	2841.85799499523	2841.85799499523	745.071002502385	0.0	1210.539080890431	1210.539080890431	
7749	2018-11-19 21:00:00	2841.85799499523	2841.85799499523	745.071002502385	0.0	1210.539080890431	1210.539080890431	
7750	2018-11-19 22:00:00	2778.6437223373077	2778.6437223373077	776.678138831346	0.0	1183.3597012743908	1183.3597012743908	
7751	2018-11-19 23:00:00	2539.1066184265537	2539.1066184265537	896.4466907867231	0.0	1091.705081244284	1091.705081244284	
7752	2018-11-20 00:00:00	2602.3208910844755	2602.3208910844755	864.8395544577622	0.0	862.2056099881175	862.2056099881175	
7753	2018-11-20 01:00:00	2728.7494364003205	2728.7494364003205	801.6252817998399	0.0	904.0941416474593	904.0941416474593	
7754	2018-11-20 02:00:00	2791.9637090582437	2791.9637090582437	770.0181454708783	0.0	925.0384074771302	925.0384074771302	
7755	2018-11-20 03:00:00	2844.642269606512	2844.642269606512	743.6788651967441	0.0	942.4919623351893	942.4919623351893	
7756	2018-11-20 04:00:00	2918.392254374088	2918.392254374088	706.8038728129559	0.0	966.9269391364721	966.9269391364721	
7757	2018-11-20 05:00:00	2907.856542264434	2907.856542264434	712.0717288677828	0.0	963.4362281648603	963.4362281648603	
7758	2018-11-20 06:00:00	3126.322221955881	3126.322221955881	602.8388890220594	0.0	1043.3759245323802	1043.3759245323802	
7759	2018-11-20 07:00:00	3042.036525078651	3042.036525078651	644.9817374606745	0.0	1015.4502367594855	1015.4502367594855	
7760	2018-11-20 08:00:00	3171.249345005778	3171.249345005778	580.375327497111	0.0	1050.7040024551557	1050.7040024551557	
7761	2018-11-20 09:00:00	2573.498029366797	2573.498029366797	879.2509853166015	0.0	845.0987111096106	845.0987111096106	
7762	2018-11-20 10:00:00	2183.6766813096083	2183.6766813096083	1074.1616593451959	0.0	715.9424051599735	715.9424051599735	
7763	2018-11-20 11:00:00	1941.3553027875719	1941.3553027875719	1195.3223486062138	0.0	635.6560528129019	635.6560528129019	
7764	2018-11-20 12:00:00	1867.6053180199956	1867.6053180199956	1232.197340990002	0.0	814.3247005045687	814.3247005045687	
7765	2018-11-20 13:00:00	1825.4624695813804	1825.4624695813804	1253.2687652093095	0.0	796.2051140938752	796.2051140938752	
7766	2018-11-20 14:00:00	1783.3196211427658	1783.3196211427658	1274.3401894286171	0.0	778.0855276831817	778.0855276831817	
7767	2018-11-20 15:00:00	1783.3196211427658	1783.3196211427658	1274.3401894286171	0.0	778.0855276831817	778.0855276831817	
7768	2018-11-20 16:00:00	1772.7839090331117	1772.7839090331117	1279.6080454834441	0.0	773.5556310805082	773.5556310805082	
7769	2018-11-20 17:00:00	2033.3924371631738	2033.3924371631738	1149.303781418413	0.0	874.2700443159619	874.2700443159619	
7770	2018-11-20 18:00:00	1756.679647700894	1756.679647700894	1287.660176149553	0.0	743.9597308150732	743.9597308150732	
7771	2018-11-20 19:00:00	1872.572480907085	1872.572480907085	1229.7137595464574	0.0	793.7885934444803	793.7885934444803	
7772	2018-11-20 20:00:00	2030.6081625518912	2030.6081625518912	1150.6959187240545	0.0	861.7370424845808	861.7370424845808	
7773	2018-11-20 21:00:00	2272.929541073928	2272.929541073928	1029.535229463036	0.0	965.9246643460685	965.9246643460685	
7774	2018-11-20 22:00:00	2430.9652227187335	2430.9652227187335	950.5173886406332	0.0	1033.873113386169	1033.873113386169	
7775	2018-11-20 23:00:00	2254.6423914659017	2254.6423914659017	1038.6788042670491	0.0	969.3978729721026	969.3978729721026	
7776	2018-11-21 00:00:00	2391.6066488914003	2391.6066488914003	970.1966755542998	0.0	792.3913905558813	792.3913905558813	
7777	2018-11-21 01:00:00	2623.392315303783	2623.392315303783	854.3038423481084	0.0	869.1870319313413	869.1870319313413	
7778	2018-11-21 02:00:00	2886.785118045127	2886.785118045127	722.6074409774363	0.0	956.4548062216367	956.4548062216367	
7779	2018-11-21 03:00:00	3055.3565117995868	3055.3565117995868	638.3217441002065	0.0	1012.3061817674256	1012.3061817674256	
7780	2018-11-21 04:00:00	3192.3207692250858	3192.3207692250858	569.8396153874571	0.0	1057.6854243983792	1057.6854243983792	
7781	2018-11-21 05:00:00	3360.892162979546	3360.892162979546	485.55391851022705	0.0	1113.5367999441683	1113.5367999441683	
7782	2018-11-21 06:00:00	3632.036403219261	3632.036403219261	349.98179839036936	0.0	1210.930051169747	1210.930051169747	
7783	2018-11-21 07:00:00	3421.322161026186	3421.322161026186	455.3389194869069	0.0	1141.1158317375107	1141.1158317375107	
7784	2018-11-21 08:00:00	2968.286540311075	2968.286540311075	681.8567298444625	0.0	991.0152599582029	991.0152599582029	
7785	2018-11-21 09:00:00	2420.4295106090804	2420.4295106090804	955.7852446954599	0.0	809.4982894343887	809.4982894343887	
7786	2018-11-21 10:00:00	2041.143874661545	2041.143874661545	1145.4280626692275	0.0	683.8326944563634	683.8326944563634	
7787	2018-11-21 11:00:00	1851.5010566877777	1851.5010566877777	1240.2494716561114	0.0	620.9998969673508	620.9998969673508	
7788	2018-11-21 12:00:00	1693.4653750429716	1693.4653750429716	1319.2673124785142	0.0	716.7803511990328	716.7803511990328	
7789	2018-11-21 13:00:00	1503.8225570692036	1503.8225570692036	1414.088721465398	0.0	635.2422123509119	635.2422123509119	
7790	2018-11-21 14:00:00	1472.2154207402432	1472.2154207402432	1429.8922896298786	0.0	621.652522542892	621.652522542892	
7791	2018-11-21 15:00:00	1482.7511328498963	1482.7511328498963	1424.6244335750519	0.0	626.1824191455652	626.1824191455652	
7792	2018-11-21 16:00:00	1514.3582691788579	1514.3582691788579	1408.820865410571	0.0	639.7721089535853	639.7721089535853	
7793	2018-11-21 17:00:00	1598.6439660560877	1598.6439660560877	1366.6780169719564	0.0	676.0112817749724	676.0112817749724	
7794	2018-11-21 18:00:00	1672.393950823664	1672.393950823664	1329.803024588168	0.0	707.720557993686	707.720557993686	
7795	2018-11-21 19:00:00	1862.0367687974313	1862.0367687974313	1234.9816156012844	0.0	789.2586968418068	789.2586968418068	
7796	2018-11-21 20:00:00	2093.822435209814	2093.822435209814	1119.088782395093	0.0	888.9164221006212	888.9164221006212	
7797	2018-11-21 21:00:00	2325.608101622196	2325.608101622196	1003.1959491889021	0.0	988.5741473594353	988.5741473594353	
7798	2018-11-21 22:00:00	2525.7866317056178	2525.7866317056178	903.1066841471911	0.0	1074.6421828102298	1074.6421828102298	
7799	2018-11-21 23:00:00	2338.928088343132	2338.928088343132	996.535955828434	0.0	1005.6370457934897	1005.6370457934897	
7800	2018-11-22 00:00:00	2549.642330536207	2549.642330536207	891.1788347318967	0.0	844.7520551300586	844.7520551300586	
7801	2018-11-22 01:00:00	2865.713693825819	2865.713693825819	733.1431530870904	0.0	949.4733842784129	949.4733842784129	
7802	2018-11-22 02:00:00	3108.035072347856	3108.035072347856	611.982463826072	0.0	1029.7597366254847	1029.7597366254847	
7803	2018-11-22 03:00:00	3244.9993297733545	3244.9993297733545	543.5003351133226	0.0	1075.1389792564382	1075.1389792564382	
7804	2018-11-22 04:00:00	3297.6778903216236	3297.6778903216236	517.1610548391882	0.0	1092.5925341144975	1092.5925341144975	
7805	2018-11-22 05:00:00	3371.4278750891995	3371.4278750891995	480.28606245540027	0.0	1117.02751091578	1117.02751091578	
7806	2018-11-22 06:00:00	3653.107827438568	3653.107827438568	339.44608628071603	0.0	1217.9114731129705	1217.9114731129705	
7807	2018-11-22 07:00:00	3463.4650094648014	3463.4650094648014	434.26749526759943	0.0	1155.0786756239581	1155.0786756239581	
7808	2018-11-22 08:00:00	2894.536555543499	2894.536555543499	718.7317222282505	0.0	966.5802831569202	966.5802831569202	
7809	2018-11-22 09:00:00	2251.8581168546198	2251.8581168546198	1040.0709415726901	0.0	753.6469138885996	753.6469138885996	
7810	2018-11-22 10:00:00	1788.286784029855	1788.286784029855	1271.8566079850725	0.0	600.0556311376798	600.0556311376798	
7811	2018-11-22 11:00:00	1451.1439965209352	1451.1439965209352	1440.4280017395324	0.0	488.3528800461018	488.3528800461018	
7812	2018-11-22 12:00:00	1198.2869058892452	1198.2869058892452	1566.8565470553774	0.0	503.8752108733841	503.8752108733841	
7813	2018-11-22 13:00:00	1040.251224244439	1040.251224244439	1645.8743878777805	0.0	435.9267618332834	435.9267618332834	
7814	2018-11-22 14:00:00	913.8226789285941	913.8226789285941	1709.088660535703	0.0	381.5680026012029	381.5680026012029	
7815	2018-11-22 15:00:00	766.3227093934414	766.3227093934414	1782.8386453032795	0.0	318.14945016377555	318.14945016377555	
7816	2018-11-22 16:00:00	692.5727246258652	692.5727246258652	1819.7136376870674	0.0	286.440173945062	286.440173945062	
7817	2018-11-22 17:00:00	713.6441488451726	713.6441488451726	1809.1779255774136	0.0	295.4999671504087	295.4999671504087	
7818	2018-11-22 18:00:00	808.4655578320564	808.4655578320564	1761.767221083972	0.0	336.2690365744691	336.2690365744691	
7819	2018-11-22 19:00:00	987.5726636961704	987.5726636961704	1672.2136681519148	0.0	413.2772788199166	413.2772788199166	
7820	2018-11-22 20:00:00	1166.679769560284	1166.679769560284	1582.660115219858	0.0	490.2855210653639	490.2855210653639	
7821	2018-11-22 21:00:00	1335.2511633147442	1335.2511633147442	1498.374418342628	0.0	562.763866708138	562.763866708138	
7822	2018-11-22 22:00:00	1524.8939812885114	1524.8939812885114	1403.553009355744	0.0	644.3020055562589	644.3020055562589	
7823	2018-11-22 23:00:00	1401.2497105839486	1401.2497105839486	1465.3751447080258	0.0	602.4762481555592	602.4762481555592	
7824	2018-11-23 00:00:00	1517.1425437901398	1517.1425437901398	1407.42872810493	0.0	502.6623799121011	502.6623799121011	
7825	2018-11-23 01:00:00	1685.7139375445997	1685.7139375445997	1323.1430312277002	0.0	558.51375545789	558.51375545789	
7826	2018-11-23 02:00:00	1791.0710586411374	1791.0710586411374	1270.4644706794313	0.0	593.4208651740082	593.4208651740082	
7827	2018-11-23 03:00:00	1864.8210434087132	1864.8210434087132	1233.5894782956434	0.0	617.8558419752908	617.8558419752908	
7828	2018-11-23 04:00:00	1938.5710281762897	1938.5710281762897	1196.7144859118553	0.0	642.2908187765736	642.2908187765736	
7829	2018-11-23 05:00:00	2043.9281492728269	2043.9281492728269	1144.0359253635866	0.0	677.1979284926915	677.1979284926915	
7830	2018-11-23 06:00:00	2367.750950060812	2367.750950060812	982.1245249695941	0.0	792.0447345763296	792.0447345763296	
7831	2018-11-23 07:00:00	2304.536677402889	2304.536677402889	1013.7316612985554	0.0	771.1004687466586	771.1004687466586	
7832	2018-11-23 08:00:00	2338.928088343132	2338.928088343132	996.535955828434	0.0	774.9378356978224	774.9378356978224	
7833	2018-11-23 09:00:00	1614.7482273883056	1614.7482273883056	1358.6258863058474	0.0	527.4440126929355	527.4440126929355	
7834	2018-11-23 10:00:00	1182.784030892502	1182.784030892502	1574.607984553749	0.0	384.3248628568513	384.3248628568513	
7835	2018-11-23 11:00:00	792.962682835313	792.962682835313	1769.5186585823435	0.0	255.16855690721417	255.16855690721417	
7836	2018-11-23 12:00:00	497.9627437650084	497.9627437650084	1917.0186281174956	0.0	225.4381421570297	225.4381421570297	
7837	2018-11-23 13:00:00	392.6056226684709	392.6056226684709	1969.6971886657645	0.0	180.1391761302959	180.1391761302959	
7838	2018-11-23 14:00:00	331.12725581764136	331.12725581764136	2000.4363720911795	0.0	152.19470892393946	152.19470892393946	
7839	2018-11-23 15:00:00	241.97761002058394	241.97761002058394	2045.011194989708	0.0	111.21921036749416	111.21921036749416	
7840	2018-11-23 16:00:00	286.5524329191128	286.5524329191128	2022.7237835404435	0.0	131.7069596457169	131.7069596457169	
7841	2018-11-23 17:00:00	558.3927418116489	558.3927418116489	1886.8036290941757	0.0	240.08451994168902	240.08451994168902	
7842	2018-11-23 18:00:00	302.7513765686766	302.7513765686766	2014.6243117156616	0.0	118.83399964614705	118.83399964614705	
7843	2018-11-23 19:00:00	545.0727550907129	545.0727550907129	1893.4636224546434	0.0	223.02162150763476	223.02162150763476	
7844	2018-11-23 20:00:00	766.3227093934414	766.3227093934414	1782.8386453032795	0.0	318.14945016377555	318.14945016377555	
7845	2018-11-23 21:00:00	966.5012394768628	966.5012394768628	1682.7493802615686	0.0	404.2174856145698	404.2174856145698	
7846	2018-11-23 22:00:00	1166.679769560284	1166.679769560284	1582.660115219858	0.0	490.2855210653639	490.2855210653639	
7847	2018-11-23 23:00:00	1000.8926504171061	1000.8926504171061	1665.553674791447	0.0	430.34017725397086	430.34017725397086	
7848	2018-11-24 00:00:00	1064.1069230750288	1064.1069230750288	1633.9465384624855	0.0	352.56180813279315	352.56180813279315	
7849	2018-11-24 01:00:00	1274.8211652681039	1274.8211652681039	1528.589417365948	0.0	422.37602756502935	422.37602756502935	
7850	2018-11-24 02:00:00	1422.321134803256	1422.321134803256	1454.8394325983722	0.0	471.24598116759466	471.24598116759466	
7851	2018-11-24 03:00:00	1538.2139680094472	1538.2139680094472	1396.8930159952765	0.0	509.64380185532457	509.64380185532457	
7852	2018-11-24 04:00:00	1727.8567859832146	1727.8567859832146	1302.0716070083927	0.0	572.4765993443373	572.4765993443373	
7853	2018-11-24 05:00:00	1864.8210434087132	1864.8210434087132	1233.5894782956434	0.0	617.8558419752908	617.8558419752908	
7854	2018-11-24 06:00:00	2230.7866926353126	2230.7866926353126	1050.6066536823437	0.0	746.6654919453761	746.6654919453761	
7855	2018-11-24 07:00:00	2199.1795563063515	2199.1795563063515	1066.4102218468242	0.0	736.1933590305406	736.1933590305406	
7856	2018-11-24 08:00:00	2359.9995125624396	2359.9995125624396	986.0002437187802	0.0	781.9192576410459	781.9192576410459	
7857	2018-11-24 09:00:00	1751.7124848138042	1751.7124848138042	1290.143757593098	0.0	572.823255323889	572.823255323889	
7858	2018-11-24 10:00:00	1351.355424646962	1351.355424646962	1490.322287676519	0.0	440.1762384026403	440.1762384026403	
7859	2018-11-24 11:00:00	950.9983644801193	950.9983644801193	1690.5008177599402	0.0	307.52922148139135	307.52922148139135	
7860	2018-11-24 12:00:00	540.1055922036232	540.1055922036232	1895.9472038981885	0.0	243.55772856772313	243.55772856772313	
7861	2018-11-24 13:00:00	343.8629195029352	343.8629195029352	1994.0685402485324	0.0	158.0483515748602	158.0483515748602	
7862	2018-11-24 14:00:00	273.8167692338189	273.8167692338189	2029.0916153830906	0.0	125.85331699479613	125.85331699479613	
7863	2018-11-24 15:00:00	299.28809660440663	299.28809660440663	2016.3559516977966	0.0	137.5606022966376	137.5606022966376	
7864	2018-11-24 16:00:00	292.92026476175977	292.92026476175977	2019.5398676191203	0.0	134.6337809711773	134.6337809711773	
7865	2018-11-24 17:00:00	368.74992383788117	368.74992383788117	1981.6250380810595	0.0	158.5463810935682	158.5463810935682	
7866	2018-11-24 18:00:00	191.72249228231277	191.72249228231277	2070.1387538588433	0.0	73.74146275179814	73.74146275179814	
7867	2018-11-24 19:00:00	323.8228007879841	323.8228007879841	2004.0885996060078	0.0	127.89379285149377	127.89379285149377	
7868	2018-11-24 20:00:00	608.2870277486352	608.2870277486352	1861.8564861256825	0.0	250.20100112367493	250.20100112367493	
7869	2018-11-24 21:00:00	934.8941031479017	934.8941031479017	1698.5529484260492	0.0	390.62779580654967	390.62779580654967	
7870	2018-11-24 22:00:00	1103.4654969023618	1103.4654969023618	1614.267251548819	0.0	463.1061414493238	463.1061414493238	
7871	2018-11-24 23:00:00	1053.5712109653748	1053.5712109653748	1639.2143945173125	0.0	452.9896602673377	452.9896602673377	
7872	2018-11-25 00:00:00	1253.7497410487958	1253.7497410487958	1539.125129475602	0.0	415.3946056218057	415.3946056218057	
7873	2018-11-25 01:00:00	1274.8211652681039	1274.8211652681039	1528.589417365948	0.0	422.37602756502935	422.37602756502935	
7874	2018-11-25 02:00:00	1169.4640441715662	1169.4640441715662	1581.2679779142168	0.0	387.4689178489112	387.4689178489112	
7875	2018-11-25 03:00:00	1043.035498855721	1043.035498855721	1644.4822505721395	0.0	345.58038618956937	345.58038618956937	
7876	2018-11-25 04:00:00	1053.5712109653748	1053.5712109653748	1639.2143945173125	0.0	349.0710971611812	349.0710971611812	
7877	2018-11-25 05:00:00	1148.3926199522584	1148.3926199522584	1591.8036900238708	0.0	380.4874959056875	380.4874959056875	
7878	2018-11-25 06:00:00	1461.679708630589	1461.679708630589	1435.1601456847054	0.0	491.8435910177136	491.8435910177136	
7879	2018-11-25 07:00:00	1398.4654359726665	1398.4654359726665	1466.7672820136668	0.0	470.8993251880428	470.8993251880428	
7880	2018-11-25 08:00:00	1611.9639527770237	1611.9639527770237	1360.0180236114882	0.0	534.0787786566074	534.0787786566074	
7881	2018-11-25 09:00:00	1056.3554855766567	1056.3554855766567	1637.8222572116715	0.0	342.4363311975095	342.4363311975095	
7882	2018-11-25 10:00:00	887.7840918221968	887.7840918221968	1722.1079540889016	0.0	286.5849556517205	286.5849556517205	
7883	2018-11-25 11:00:00	940.4626523704658	940.4626523704658	1695.7686738147672	0.0	304.0385105097796	304.0385105097796	
7884	2018-11-25 12:00:00	982.6055008090806	982.6055008090806	1674.6972495954597	0.0	433.8133858800049	433.8133858800049	
7885	2018-11-25 13:00:00	835.1055312739284	835.1055312739284	1748.447234363036	0.0	370.3948334425778	370.3948334425778	
7886	2018-11-25 14:00:00	708.6769859580834	708.6769859580834	1811.6615070209582	0.0	316.03607421049725	316.03607421049725	
7887	2018-11-25 15:00:00	698.1412738484296	698.1412738484296	1816.9293630757852	0.0	311.5061776078238	311.5061776078238	
7888	2018-11-25 16:00:00	708.6769859580834	708.6769859580834	1811.6615070209582	0.0	316.03607421049725	316.03607421049725	
7889	2018-11-25 17:00:00	1064.1069230750288	1064.1069230750288	1633.9465384624855	0.0	457.51955687001123	457.51955687001123	
7890	2018-11-25 18:00:00	829.536982051364	829.536982051364	1751.2315089743179	0.0	345.32882977981586	345.32882977981586	
7891	2018-11-25 19:00:00	955.965527367209	955.965527367209	1688.0172363163956	0.0	399.6875890118964	399.6875890118964	
7892	2018-11-25 20:00:00	1029.715512134785	1029.715512134785	1651.1422439326075	0.0	431.39686523061	431.39686523061	
7893	2018-11-25 21:00:00	1082.3940726830538	1082.3940726830538	1624.8029636584731	0.0	454.04634824397687	454.04634824397687	
7894	2018-11-25 22:00:00	1124.5369211216691	1124.5369211216691	1603.7315394391653	0.0	472.16593465467054	472.16593465467054	
7895	2018-11-25 23:00:00	958.7498019784913	958.7498019784913	1686.6250990107544	0.0	412.2205908432774	412.2205908432774	
7896	2018-11-26 00:00:00	1074.6426351846821	1074.6426351846821	1628.678682407659	0.0	356.05251910440484	356.05251910440484	
7897	2018-11-26 01:00:00	1169.4640441715662	1169.4640441715662	1581.2679779142168	0.0	387.4689178489112	387.4689178489112	
7898	2018-11-26 02:00:00	1179.9997562812198	1179.9997562812198	1576.0001218593902	0.0	390.95962882052294	390.95962882052294	
7899	2018-11-26 03:00:00	1274.8211652681039	1274.8211652681039	1528.589417365948	0.0	422.37602756502935	422.37602756502935	
7900	2018-11-26 04:00:00	1432.85684691291	1432.85684691291	1449.571576543545	0.0	474.7366921392066	474.7366921392066	
7901	2018-11-26 05:00:00	1517.1425437901398	1517.1425437901398	1407.42872810493	0.0	502.6623799121011	502.6623799121011	
7902	2018-11-26 06:00:00	1756.679647700894	1756.679647700894	1287.660176149553	0.0	589.5834982228445	589.5834982228445	
7903	2018-11-26 07:00:00	1556.5011176174726	1556.5011176174726	1387.7494411912637	0.0	523.2599897622199	523.2599897622199	
7904	2018-11-26 08:00:00	1643.5710891059848	1643.5710891059848	1344.2144554470076	0.0	544.5509115714428	544.5509115714428	
7905	2018-11-26 09:00:00	1098.4983340152717	1098.4983340152717	1616.7508329923642	0.0	356.3991750839568	356.3991750839568	
7906	2018-11-26 10:00:00	877.248379712543	877.248379712543	1727.3758101437284	0.0	283.09424468010866	283.09424468010866	
7907	2018-11-26 11:00:00	677.069849629122	677.069849629122	1827.465075185439	0.0	216.7707362194843	216.7707362194843	
7908	2018-11-26 12:00:00	497.9627437650084	497.9627437650084	1917.0186281174956	0.0	225.4381421570297	225.4381421570297	
7909	2018-11-26 13:00:00	466.3556074360471	466.3556074360471	1932.8221962819766	0.0	211.84845234900953	211.84845234900953	
7910	2018-11-26 14:00:00	571.7127285325846	571.7127285325846	1880.1436357337077	0.0	257.1474183757433	257.1474183757433	
7911	2018-11-26 15:00:00	698.1412738484296	698.1412738484296	1816.9293630757852	0.0	311.5061776078238	311.5061776078238	
7912	2018-11-26 16:00:00	698.1412738484296	698.1412738484296	1816.9293630757852	0.0	311.5061776078238	311.5061776078238	
7913	2018-11-26 17:00:00	1148.3926199522584	1148.3926199522584	1591.8036900238708	0.0	493.7587296913981	493.7587296913981	
7914	2018-11-26 18:00:00	1124.5369211216691	1124.5369211216691	1603.7315394391653	0.0	472.16593465467054	472.16593465467054	
7915	2018-11-26 19:00:00	1303.6440269857826	1303.6440269857826	1514.1779865071087	0.0	549.1741769001178	549.1741769001178	
7916	2018-11-26 20:00:00	1356.3225875340515	1356.3225875340515	1487.8387062329743	0.0	571.8236599134848	571.8236599134848	
7917	2018-11-26 21:00:00	1419.536860191974	1419.536860191974	1456.231569904013	0.0	599.003039529525	599.003039529525	
7918	2018-11-26 22:00:00	1567.0368297271266	1567.0368297271266	1382.481585136437	0.0	662.4215919669523	662.4215919669523	
7919	2018-11-26 23:00:00	1348.5711500356797	1348.5711500356797	1491.7144249821604	0.0	579.8267651421922	579.8267651421922	
7920	2018-11-27 00:00:00	1422.321134803256	1422.321134803256	1454.8394325983722	0.0	471.24598116759466	471.24598116759466	
7921	2018-11-27 01:00:00	1517.1425437901398	1517.1425437901398	1407.42872810493	0.0	502.6623799121011	502.6623799121011	
7922	2018-11-27 02:00:00	1601.4282406673697	1601.4282406673697	1365.2858796663152	0.0	530.5880676849955	530.5880676849955	
7923	2018-11-27 03:00:00	1654.1068012156384	1654.1068012156384	1338.9465993921808	0.0	548.0416225430545	548.0416225430545	
7924	2018-11-27 04:00:00	1580.356816448062	1580.356816448062	1375.821591775969	0.0	523.6066457417719	523.6066457417719	
7925	2018-11-27 05:00:00	1559.285392228755	1559.285392228755	1386.3573038856225	0.0	516.6252237985482	516.6252237985482	
7926	2018-11-27 06:00:00	1862.0367687974313	1862.0367687974313	1234.9816156012844	0.0	624.4906079389625	624.4906079389625	
7927	2018-11-27 07:00:00	1830.4296324684701	1830.4296324684701	1250.785183765765	0.0	614.0184750241272	614.0184750241272	
7928	2018-11-27 08:00:00	1980.7138766149046	1980.7138766149046	1175.6430616925477	0.0	656.2536626630208	656.2536626630208	
7929	2018-11-27 09:00:00	1340.8197125373083	1340.8197125373083	1495.590143731346	0.0	436.6855274310285	436.6855274310285	
7930	2018-11-27 10:00:00	982.6055008090806	982.6055008090806	1674.6972495954597	0.0	318.0013543962268	318.0013543962268	
7931	2018-11-27 11:00:00	708.6769859580834	708.6769859580834	1811.6615070209582	0.0	227.24286913431976	227.24286913431976	
7932	2018-11-27 12:00:00	519.0341679843158	519.0341679843158	1906.482916007842	0.0	234.4979353623764	234.4979353623764	
7933	2018-11-27 13:00:00	497.9627437650084	497.9627437650084	1917.0186281174956	0.0	225.4381421570297	225.4381421570297	
7934	2018-11-27 14:00:00	529.5698800939693	529.5698800939693	1901.2150599530153	0.0	239.0278319650497	239.0278319650497	
7935	2018-11-27 15:00:00	519.0341679843158	519.0341679843158	1906.482916007842	0.0	234.4979353623764	234.4979353623764	
7936	2018-11-27 16:00:00	540.1055922036232	540.1055922036232	1895.9472038981885	0.0	243.55772856772313	243.55772856772313	
7937	2018-11-27 17:00:00	927.14266564953	927.14266564953	1702.428667175235	0.0	398.63090103525724	398.63090103525724	
7938	2018-11-27 18:00:00	745.251285174134	745.251285174134	1793.374357412933	0.0	309.0896569584288	309.0896569584288	
