simulation_time	physical_time	LTH.energy_consumed	LTH.energy_produced	LTH.energy_erased	LTH.money_spent	LTH.money_earned	
2083	2018-03-28 19:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2084	2018-03-28 20:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2085	2018-03-28 21:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2086	2018-03-28 22:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2087	2018-03-28 23:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2088	2018-03-29 00:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2089	2018-03-29 01:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2090	2018-03-29 02:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2091	2018-03-29 03:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2092	2018-03-29 04:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2093	2018-03-29 05:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2094	2018-03-29 06:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2095	2018-03-29 07:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2096	2018-03-29 08:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2097	2018-03-29 09:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2098	2018-03-29 10:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2099	2018-03-29 11:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2100	2018-03-29 12:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2101	2018-03-29 13:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2102	2018-03-29 14:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2103	2018-03-29 15:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2104	2018-03-29 16:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2105	2018-03-29 17:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2106	2018-03-29 18:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2107	2018-03-29 19:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2108	2018-03-29 20:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2109	2018-03-29 21:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2110	2018-03-29 22:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2111	2018-03-29 23:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2112	2018-03-30 00:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2113	2018-03-30 01:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2114	2018-03-30 02:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2115	2018-03-30 03:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2116	2018-03-30 04:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2117	2018-03-30 05:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2118	2018-03-30 06:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2119	2018-03-30 07:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2120	2018-03-30 08:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2121	2018-03-30 09:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2122	2018-03-30 10:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2123	2018-03-30 11:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2124	2018-03-30 12:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2125	2018-03-30 13:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2126	2018-03-30 14:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2127	2018-03-30 15:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2128	2018-03-30 16:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2129	2018-03-30 17:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2130	2018-03-30 18:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2131	2018-03-30 19:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2132	2018-03-30 20:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2133	2018-03-30 21:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2134	2018-03-30 22:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2135	2018-03-30 23:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2136	2018-03-31 00:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2137	2018-03-31 01:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2138	2018-03-31 02:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2139	2018-03-31 03:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2140	2018-03-31 04:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2141	2018-03-31 05:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2142	2018-03-31 06:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2143	2018-03-31 07:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2144	2018-03-31 08:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2145	2018-03-31 09:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2146	2018-03-31 10:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2147	2018-03-31 11:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2148	2018-03-31 12:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2149	2018-03-31 13:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2150	2018-03-31 14:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2151	2018-03-31 15:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2152	2018-03-31 16:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2153	2018-03-31 17:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2154	2018-03-31 18:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2155	2018-03-31 19:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2156	2018-03-31 20:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2157	2018-03-31 21:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2158	2018-03-31 22:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2159	2018-03-31 23:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2160	2018-04-01 00:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2161	2018-04-01 01:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2162	2018-04-01 02:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2163	2018-04-01 03:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2164	2018-04-01 04:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2165	2018-04-01 05:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2166	2018-04-01 06:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2167	2018-04-01 07:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2168	2018-04-01 08:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2169	2018-04-01 09:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2170	2018-04-01 10:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2171	2018-04-01 11:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2172	2018-04-01 12:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2173	2018-04-01 13:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2174	2018-04-01 14:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2175	2018-04-01 15:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2176	2018-04-01 16:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2177	2018-04-01 17:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2178	2018-04-01 18:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2179	2018-04-01 19:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2180	2018-04-01 20:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2181	2018-04-01 21:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2182	2018-04-01 22:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2183	2018-04-01 23:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2184	2018-04-02 00:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2185	2018-04-02 01:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2186	2018-04-02 02:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2187	2018-04-02 03:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2188	2018-04-02 04:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2189	2018-04-02 05:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2190	2018-04-02 06:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2191	2018-04-02 07:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2192	2018-04-02 08:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2193	2018-04-02 09:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2194	2018-04-02 10:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2195	2018-04-02 11:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2196	2018-04-02 12:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2197	2018-04-02 13:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2198	2018-04-02 14:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2199	2018-04-02 15:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2200	2018-04-02 16:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2201	2018-04-02 17:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2202	2018-04-02 18:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2203	2018-04-02 19:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2204	2018-04-02 20:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2205	2018-04-02 21:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2206	2018-04-02 22:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2207	2018-04-02 23:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2208	2018-04-03 00:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2209	2018-04-03 01:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2210	2018-04-03 02:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2211	2018-04-03 03:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2212	2018-04-03 04:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2213	2018-04-03 05:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2214	2018-04-03 06:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2215	2018-04-03 07:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2216	2018-04-03 08:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2217	2018-04-03 09:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2218	2018-04-03 10:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2219	2018-04-03 11:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2220	2018-04-03 12:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2221	2018-04-03 13:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2222	2018-04-03 14:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2223	2018-04-03 15:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2224	2018-04-03 16:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2225	2018-04-03 17:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2226	2018-04-03 18:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2227	2018-04-03 19:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2228	2018-04-03 20:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2229	2018-04-03 21:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2230	2018-04-03 22:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2231	2018-04-03 23:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2232	2018-04-04 00:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2233	2018-04-04 01:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2234	2018-04-04 02:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2235	2018-04-04 03:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2236	2018-04-04 04:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2237	2018-04-04 05:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2238	2018-04-04 06:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2239	2018-04-04 07:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2240	2018-04-04 08:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2241	2018-04-04 09:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2242	2018-04-04 10:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2243	2018-04-04 11:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2244	2018-04-04 12:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2245	2018-04-04 13:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2246	2018-04-04 14:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2247	2018-04-04 15:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2248	2018-04-04 16:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2249	2018-04-04 17:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2250	2018-04-04 18:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2251	2018-04-04 19:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2252	2018-04-04 20:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2253	2018-04-04 21:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2254	2018-04-04 22:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2255	2018-04-04 23:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2256	2018-04-05 00:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2257	2018-04-05 01:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2258	2018-04-05 02:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2259	2018-04-05 03:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2260	2018-04-05 04:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2261	2018-04-05 05:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2262	2018-04-05 06:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2263	2018-04-05 07:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2264	2018-04-05 08:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2265	2018-04-05 09:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2266	2018-04-05 10:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2267	2018-04-05 11:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2268	2018-04-05 12:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2269	2018-04-05 13:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2270	2018-04-05 14:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2271	2018-04-05 15:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2272	2018-04-05 16:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2273	2018-04-05 17:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2274	2018-04-05 18:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2275	2018-04-05 19:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2276	2018-04-05 20:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2277	2018-04-05 21:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2278	2018-04-05 22:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2279	2018-04-05 23:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2280	2018-04-06 00:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2281	2018-04-06 01:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2282	2018-04-06 02:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2283	2018-04-06 03:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2284	2018-04-06 04:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2285	2018-04-06 05:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2286	2018-04-06 06:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2287	2018-04-06 07:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2288	2018-04-06 08:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2289	2018-04-06 09:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2290	2018-04-06 10:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2291	2018-04-06 11:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2292	2018-04-06 12:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2293	2018-04-06 13:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2294	2018-04-06 14:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2295	2018-04-06 15:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2296	2018-04-06 16:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2297	2018-04-06 17:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2298	2018-04-06 18:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2299	2018-04-06 19:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2300	2018-04-06 20:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2301	2018-04-06 21:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2302	2018-04-06 22:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2303	2018-04-06 23:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2304	2018-04-07 00:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2305	2018-04-07 01:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2306	2018-04-07 02:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2307	2018-04-07 03:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2308	2018-04-07 04:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2309	2018-04-07 05:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2310	2018-04-07 06:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2311	2018-04-07 07:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2312	2018-04-07 08:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2313	2018-04-07 09:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2314	2018-04-07 10:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2315	2018-04-07 11:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2316	2018-04-07 12:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2317	2018-04-07 13:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2318	2018-04-07 14:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2319	2018-04-07 15:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2320	2018-04-07 16:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2321	2018-04-07 17:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2322	2018-04-07 18:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2323	2018-04-07 19:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2324	2018-04-07 20:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2325	2018-04-07 21:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2326	2018-04-07 22:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2327	2018-04-07 23:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2328	2018-04-08 00:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2329	2018-04-08 01:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2330	2018-04-08 02:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2331	2018-04-08 03:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2332	2018-04-08 04:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2333	2018-04-08 05:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2334	2018-04-08 06:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2335	2018-04-08 07:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2336	2018-04-08 08:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2337	2018-04-08 09:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2338	2018-04-08 10:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2339	2018-04-08 11:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2340	2018-04-08 12:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2341	2018-04-08 13:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2342	2018-04-08 14:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2343	2018-04-08 15:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2344	2018-04-08 16:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2345	2018-04-08 17:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2346	2018-04-08 18:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2347	2018-04-08 19:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2348	2018-04-08 20:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
2349	2018-04-08 21:00:00	1299.5	1299.5	1.0	649.75	259.90000000000003	
